action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,21.306071184792447,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],2,22.035679250136575,1,0,1,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],3,23.585627190137192,1,0,2,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],4,33.18647274214237,1,0,3,4,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],5,38.35038529508491,1,0,4,5,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],6,43.012180491846394,1,0,4,5,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],7,43.34311819496883,1,0,4,4,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],8,46.29138727785816,1,0,5,5,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],9,49.92421068558403,1,1,5,6,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready2],10,53.50662803883252,1,1,5,6,false,true,false,0,false,0,true,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming2],11,53.68027916093654,1,1,5,5,false,false,false,0,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],12,54.69700671591608,1,1,5,5,true,false,false,0,true,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],13,57.26717689354481,1,1,5,4,false,false,false,1,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],14,61.57815995799559,1,1,5,4,true,false,false,1,true,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],15,63.962125818712494,1,1,5,3,false,false,false,2,false,1,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],16,68.61043761254504,1,1,5,3,false,false,false,2,false,1,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[producing],17,69.4155248362816,2,1,5,4,false,false,false,2,false,1,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready11],18,69.46461246930669,2,1,5,4,false,false,false,2,false,1,false,1,false,1,2,false,false,false,0,true,0,false,0,false
[producing2],19,70.24971174949133,2,2,5,5,false,false,false,2,false,1,false,1,false,1,2,false,false,false,0,true,0,false,0,false
[con_ready3],20,74.18545321597772,2,2,5,5,false,false,true,2,false,1,false,1,true,1,2,false,false,false,0,true,0,false,0,false
[consuming3],21,74.37131014398165,2,2,5,4,false,false,false,2,false,1,false,2,false,1,2,false,false,false,0,true,0,false,0,false
[forwarding],22,78.63425630069952,2,2,5,4,false,false,false,2,false,1,false,2,false,2,2,true,false,false,0,true,0,false,0,false
[consuming11],23,78.96894622788659,2,2,5,4,false,false,false,2,false,1,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[producing2],24,79.38321948462391,2,3,5,5,false,false,false,2,false,1,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[producing3],25,85.1962699187318,2,3,6,6,false,false,false,2,false,1,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[con_ready1],26,85.68976600493289,2,3,6,6,true,false,false,2,true,1,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[consuming1],27,86.9518733324853,2,3,6,5,false,false,false,3,false,1,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[con_ready12],28,87.03522436663341,2,3,6,5,false,false,false,3,false,1,false,2,false,2,1,false,true,false,1,false,0,true,0,false
[consuming12],29,87.07264373289017,2,3,6,5,false,false,false,3,false,1,false,2,false,2,0,false,false,false,1,false,1,false,0,false
[producing3],30,91.00659615585504,2,3,7,6,false,false,false,3,false,1,false,2,false,2,0,false,false,false,1,false,1,false,0,false
[producing3],31,91.7960343225738,2,3,8,7,false,false,false,3,false,1,false,2,false,2,0,false,false,false,1,false,1,false,0,false
