action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,34.56876684509624,1,1,false,false,0,false,0,false
[con_ready2],2,45.42762544661751,1,1,false,true,0,false,0,true
[consuming2],3,47.224632966689846,1,0,false,false,0,false,1,false
[producing],4,109.07386429778111,2,1,false,false,0,false,1,false
[con_ready1],5,116.07733837314873,2,1,true,false,0,true,1,false
[consuming1],6,116.07938033213102,2,0,false,false,1,false,1,false
[producing],7,162.81790387538962,3,1,false,false,1,false,1,false
[con_ready2],8,165.41010091119753,3,1,false,true,1,false,1,true
[consuming2],9,166.49232851389564,3,0,false,false,1,false,2,false
[producing],10,193.45759940910628,4,1,false,false,1,false,2,false
[producing],11,194.49733834057375,5,2,false,false,1,false,2,false
[con_ready1],12,202.82083190096571,5,2,true,false,1,true,2,false
[consuming1],13,202.97981504971443,5,1,false,false,2,false,2,false
[con_ready1],14,225.21765553746653,5,1,true,false,2,true,2,false
[consuming1],15,225.43562848529047,5,0,false,false,3,false,2,false
[producing],16,237.62296917172677,6,1,false,false,3,false,2,false
[con_ready1],17,246.3693324584356,6,1,true,false,3,true,2,false
[consuming1],18,247.26035678096727,6,0,false,false,4,false,2,false
[producing],19,251.12634026895537,7,1,false,false,4,false,2,false
[con_ready1],20,253.76119941414777,7,1,true,false,4,true,2,false
[consuming1],21,254.33354000011104,7,0,false,false,5,false,2,false
[producing],22,278.1537158501441,8,1,false,false,5,false,2,false
[con_ready2],23,294.1570632595566,8,1,false,true,5,false,2,true
[consuming2],24,294.5355528284876,8,0,false,false,5,false,3,false
[producing],25,318.9168255860599,9,1,false,false,5,false,3,false
[producing],26,322.7257171624124,10,2,false,false,5,false,3,false
[con_ready2],27,326.44262426966714,10,2,false,true,5,false,3,true
[consuming2],28,326.6942559925722,10,1,false,false,5,false,4,false
[con_ready1],29,330.5698597888697,10,1,true,false,5,true,4,false
[consuming1],30,331.0291548225761,10,0,false,false,6,false,4,false
[producing],31,348.90607171559316,11,1,false,false,6,false,4,false
[con_ready1],32,350.302686496309,11,1,true,false,6,true,4,false
[consuming1],33,351.4123385362018,11,0,false,false,7,false,4,false
[producing],34,389.96050656310484,12,1,false,false,7,false,4,false
[producing],35,397.96889492717014,13,2,false,false,7,false,4,false
[con_ready2],36,403.3401138183585,13,2,false,true,7,false,4,true
[consuming2],37,403.39572912375786,13,1,false,false,7,false,5,false
[con_ready1],38,413.9986287234287,13,1,true,false,7,true,5,false
[consuming1],39,414.2762473131914,13,0,false,false,8,false,5,false
[producing],40,422.7081148691991,14,1,false,false,8,false,5,false
[con_ready2],41,426.72269337005287,14,1,false,true,8,false,5,true
[consuming2],42,426.9444000043372,14,0,false,false,8,false,6,false
[producing],43,479.2179339876007,15,1,false,false,8,false,6,false
[con_ready2],44,492.3711449847137,15,1,false,true,8,false,6,true
[consuming2],45,496.68867634654595,15,0,false,false,8,false,7,false
[producing],46,535.6235119499254,16,1,false,false,8,false,7,false
[con_ready1],47,546.2368804384515,16,1,true,false,8,true,7,false
[consuming1],48,546.5194665366918,16,0,false,false,9,false,7,false
[producing],49,564.2994646036368,17,1,false,false,9,false,7,false
[producing],50,567.3034524929838,18,2,false,false,9,false,7,false
[con_ready1],51,581.1804673572551,18,2,true,false,9,true,7,false
[consuming1],52,581.289747305742,18,1,false,false,10,false,7,false
[con_ready2],53,585.9622446434203,18,1,false,true,10,false,7,true
[consuming2],54,586.139490071721,18,0,false,false,10,false,8,false
[producing],55,643.6807062537328,19,1,false,false,10,false,8,false
[con_ready1],56,646.3567399606111,19,1,true,false,10,true,8,false
[consuming1],57,647.8480917022437,19,0,false,false,11,false,8,false
[producing],58,699.8318942262869,20,1,false,false,11,false,8,false
[con_ready1],59,714.224489885994,20,1,true,false,11,true,8,false
[consuming1],60,714.2281995148828,20,0,false,false,12,false,8,false
