action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,35.42953004969178,1,1,false,false,0,false,0,false
[con_ready1],2,43.00583633542497,1,1,true,false,0,true,0,false
[consuming1],3,44.28168208033183,1,0,false,false,1,false,0,false
[producing],4,56.07705924899574,2,1,false,false,1,false,0,false
[con_ready2],5,60.34704796475566,2,1,false,true,1,false,0,true
[consuming2],6,61.14559573617289,2,0,false,false,1,false,1,false
[producing],7,75.15236748922003,3,1,false,false,1,false,1,false
[producing],8,78.60866341631096,4,2,false,false,1,false,1,false
[con_ready2],9,85.49052969173353,4,2,false,true,1,false,1,true
[consuming2],10,85.5374079035598,4,1,false,false,1,false,2,false
[con_ready1],11,104.82346344505865,4,1,true,false,1,true,2,false
[consuming1],12,106.19451394884301,4,0,false,false,2,false,2,false
[producing],13,125.90724014484323,5,1,false,false,2,false,2,false
[con_ready2],14,130.1871092800836,5,1,false,true,2,false,2,true
[consuming2],15,130.60207655510357,5,0,false,false,2,false,3,false
[producing],16,170.49485307198813,6,1,false,false,2,false,3,false
[producing],17,175.15104767277063,7,2,false,false,2,false,3,false
[producing],18,183.1044093291921,8,3,false,false,2,false,3,false
[con_ready1],19,187.1486361129181,8,3,true,false,2,true,3,false
[consuming1],20,188.1077634636747,8,2,false,false,3,false,3,false
[con_ready2],21,198.1850922186576,8,2,false,true,3,false,3,true
[consuming2],22,198.51822923048732,8,1,false,false,3,false,4,false
[con_ready2],23,206.39192163897047,8,1,false,true,3,false,4,true
[consuming2],24,206.8722012716435,8,0,false,false,3,false,5,false
[producing],25,207.1807517304834,9,1,false,false,3,false,5,false
[producing],26,207.41981797677,10,2,false,false,3,false,5,false
[con_ready2],27,209.05094631242545,10,2,false,true,3,false,5,true
[consuming2],28,209.93416249981684,10,1,false,false,3,false,6,false
[con_ready1],29,222.67633641939685,10,1,true,false,3,true,6,false
[consuming1],30,222.75817988835038,10,0,false,false,4,false,6,false
[producing],31,225.3721362309596,11,1,false,false,4,false,6,false
[con_ready2],32,228.7463128962375,11,1,false,true,4,false,6,true
[consuming2],33,228.94562089729726,11,0,false,false,4,false,7,false
[producing],34,233.532468132758,12,1,false,false,4,false,7,false
[con_ready1],35,243.3760551883629,12,1,true,false,4,true,7,false
[consuming1],36,243.38875661554292,12,0,false,false,5,false,7,false
[producing],37,277.63023488541336,13,1,false,false,5,false,7,false
[producing],38,281.51186202913846,14,2,false,false,5,false,7,false
[con_ready1],39,287.89242769604664,14,2,true,false,5,true,7,false
[consuming1],40,288.0999299199415,14,1,false,false,6,false,7,false
[con_ready1],41,310.702538287189,14,1,true,false,6,true,7,false
[consuming1],42,311.8206767603608,14,0,false,false,7,false,7,false
[producing],43,373.45668075869526,15,1,false,false,7,false,7,false
[con_ready1],44,379.9279854652551,15,1,true,false,7,true,7,false
[consuming1],45,382.04058042886464,15,0,false,false,8,false,7,false
[producing],46,385.9635717100357,16,1,false,false,8,false,7,false
[con_ready2],47,390.64973018355425,16,1,false,true,8,false,7,true
[consuming2],48,392.0692937390184,16,0,false,false,8,false,8,false
[producing],49,399.39060607940826,17,1,false,false,8,false,8,false
[producing],50,483.7331751285808,18,2,false,false,8,false,8,false
[con_ready2],51,486.52434831275764,18,2,false,true,8,false,8,true
[consuming2],52,489.10155986861855,18,1,false,false,8,false,9,false
[con_ready2],53,489.1467960618832,18,1,false,true,8,false,9,true
[consuming2],54,490.2728404476978,18,0,false,false,8,false,10,false
[producing],55,495.55294972772447,19,1,false,false,8,false,10,false
[con_ready1],56,511.18914471822904,19,1,true,false,8,true,10,false
[consuming1],57,513.4600171409855,19,0,false,false,9,false,10,false
[producing],58,542.0639685346306,20,1,false,false,9,false,10,false
[con_ready2],59,543.6781011536391,20,1,false,true,9,false,10,true
[consuming2],60,545.3989309087827,20,0,false,false,9,false,11,false
