action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,13.729778535908068,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],2,23.260362067006163,1,1,false,false,true,0,false,0,false,0,true
[consuming3],3,24.018106501368433,1,0,false,false,false,0,false,0,false,1,false
[producing],4,39.9306925466002,2,1,false,false,false,0,false,0,false,1,false
[con_ready3],5,40.791698186340554,2,1,false,false,true,0,false,0,false,1,true
[consuming3],6,41.095042974491356,2,0,false,false,false,0,false,0,false,2,false
[producing],7,44.31304371119937,3,1,false,false,false,0,false,0,false,2,false
[con_ready1],8,46.98228229626527,3,2,false,false,false,0,true,0,false,2,false
[producing],9,93.57364200219598,4,2,true,false,false,0,true,0,false,2,false
[consuming1],10,96.25374071716134,4,1,false,false,false,1,false,0,false,2,false
[con_ready1],11,110.06153530976981,4,2,false,false,false,1,true,0,false,2,false
[producing],12,122.19078951764527,5,2,true,false,false,1,true,0,false,2,false
[consuming1],13,122.40880820791465,5,1,false,false,false,2,false,0,false,2,false
[con_ready3],14,124.34229066847337,5,1,false,false,true,2,false,0,false,2,true
[consuming3],15,125.10638660755122,5,0,false,false,false,2,false,0,false,3,false
[producing],16,195.59765213166284,6,1,false,false,false,2,false,0,false,3,false
[producing],17,201.87865621343263,7,1,true,false,false,2,false,0,false,3,false
