action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,61.08410850537068,1,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,62.49840765588771,1,2,false,false,false,0,true,0,false,0,false
[con_ready2],3,83.92380379211487,1,2,false,true,false,0,true,0,true,0,false
[consuming2],4,86.36164869915972,1,1,false,false,false,0,true,1,false,0,false
[con_ready2],5,105.25366159962729,1,1,false,true,false,0,true,1,true,0,false
[consuming2],6,106.13069971833647,1,0,false,false,false,0,true,2,false,0,false
[producing],7,121.52622183270046,2,1,false,false,false,0,true,2,false,0,false
[producing],8,125.91365736257566,3,1,true,false,false,0,true,2,false,0,false
[consuming1],9,129.9565271006858,3,0,false,false,false,1,false,2,false,0,false
[producing],10,174.8380745826397,4,1,false,false,false,1,false,2,false,0,false
[con_ready1],11,178.49909955866136,4,2,false,false,false,1,true,2,false,0,false
[producing],12,182.77659506606318,5,2,true,false,false,1,true,2,false,0,false
[consuming1],13,183.44530669674566,5,1,false,false,false,2,false,2,false,0,false
[con_ready3],14,189.17993617397173,5,1,false,false,true,2,false,2,false,0,true
[consuming3],15,191.34338198817522,5,0,false,false,false,2,false,2,false,1,false
[producing],16,194.9347012884336,6,1,false,false,false,2,false,2,false,1,false
[con_ready2],17,197.48575796844383,6,1,false,true,false,2,false,2,true,1,false
[consuming2],18,198.70142859324156,6,0,false,false,false,2,false,3,false,1,false
[producing],19,283.1311231798286,7,1,false,false,false,2,false,3,false,1,false
[con_ready1],20,288.290784477637,7,2,false,false,false,2,true,3,false,1,false
[con_ready3],21,292.93919953822405,7,2,false,false,true,2,true,3,false,1,true
[consuming3],22,293.26984186086094,7,1,false,false,false,2,true,3,false,2,false
[con_ready2],23,295.732682366367,7,1,false,true,false,2,true,3,true,2,false
[consuming2],24,298.0030662221472,7,0,false,false,false,2,true,4,false,2,false
[producing],25,300.441956188809,8,1,false,false,false,2,true,4,false,2,false
[con_ready3],26,303.17329364657894,8,1,false,false,true,2,true,4,false,2,true
[consuming3],27,303.5784606547111,8,0,false,false,false,2,true,4,false,3,false
[producing],28,359.9447531555878,9,1,false,false,false,2,true,4,false,3,false
[con_ready2],29,362.99877719938377,9,1,false,true,false,2,true,4,true,3,false
[consuming2],30,363.4782340483347,9,0,false,false,false,2,true,5,false,3,false
[producing],31,408.32382612063424,10,1,false,false,false,2,true,5,false,3,false
[con_ready3],32,416.3883132565296,10,1,false,false,true,2,true,5,false,3,true
[consuming3],33,417.30989328762877,10,0,false,false,false,2,true,5,false,4,false
