action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,4.81984764264328,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],2,5.022661165369097,1,1,false,true,false,0,false,0,true,0,false
[consuming2],3,6.272040630185339,1,0,false,false,false,0,false,1,false,0,false
[producing],4,34.00882790040403,2,1,false,false,false,0,false,1,false,0,false
[con_ready3],5,43.67015804407134,2,1,false,false,true,0,false,1,false,0,true
[consuming3],6,44.207138642629026,2,0,false,false,false,0,false,1,false,1,false
[producing],7,56.65983459895459,3,1,false,false,false,0,false,1,false,1,false
[con_ready2],8,76.96299129859378,3,1,false,true,false,0,false,1,true,1,false
[consuming2],9,77.33635430649011,3,0,false,false,false,0,false,2,false,1,false
[producing],10,96.73285156212748,4,1,false,false,false,0,false,2,false,1,false
[con_ready3],11,99.78687761305862,4,1,false,false,true,0,false,2,false,1,true
[consuming3],12,100.1230798662379,4,0,false,false,false,0,false,2,false,2,false
[producing],13,104.12944618738176,5,1,false,false,false,0,false,2,false,2,false
[con_ready2],14,106.19233110227349,5,1,false,true,false,0,false,2,true,2,false
[consuming2],15,106.89378307432244,5,0,false,false,false,0,false,3,false,2,false
[producing],16,153.82924439025282,6,1,false,false,false,0,false,3,false,2,false
[con_ready2],17,153.8778283306835,6,1,false,true,false,0,false,3,true,2,false
[consuming2],18,155.0290930405727,6,0,false,false,false,0,false,4,false,2,false
[producing],19,173.92154610110217,7,1,false,false,false,0,false,4,false,2,false
[con_ready1],20,176.28308298421857,7,2,false,false,false,0,true,4,false,2,false
[producing],21,200.17614586234833,8,2,true,false,false,0,true,4,false,2,false
[consuming1],22,201.16592457663282,8,1,false,false,false,1,false,4,false,2,false
[con_ready3],23,205.362915219149,8,1,false,false,true,1,false,4,false,2,true
[consuming3],24,207.62520863184403,8,0,false,false,false,1,false,4,false,3,false
[producing],25,237.0133436740382,9,1,false,false,false,1,false,4,false,3,false
[con_ready1],26,251.37295753838643,9,2,false,false,false,1,true,4,false,3,false
[producing],27,265.4155257748915,10,2,true,false,false,1,true,4,false,3,false
[consuming1],28,265.6123936926396,10,1,false,false,false,2,false,4,false,3,false
[con_ready2],29,288.25184120710645,10,1,false,true,false,2,false,4,true,3,false
[consuming2],30,290.0589531963185,10,0,false,false,false,2,false,5,false,3,false
