action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,4.84401905068974,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],2,4.862083917155907,1,0,0,1,false,false,true,0,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],3,6.648824621144735,1,0,0,0,false,false,false,0,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],4,13.085467862740803,1,0,0,0,false,false,false,0,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready13],5,18.05123676642306,1,0,0,0,false,false,false,0,false,0,false,1,false,1,1,false,false,true,0,false,0,false,0,true
[consuming13],6,18.757386362626267,1,0,0,0,false,false,false,0,false,0,false,1,false,1,0,false,false,false,0,false,0,false,1,false
[producing],7,93.23531765123617,2,0,0,1,false,false,false,0,false,0,false,1,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready3],8,97.50824032630699,2,0,0,1,false,false,true,0,false,0,false,1,true,1,0,false,false,false,0,false,0,false,1,false
[consuming3],9,97.77122216443522,2,0,0,0,false,false,false,0,false,0,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[producing],10,121.66754211705697,3,0,0,1,false,false,false,0,false,0,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[producing2],11,123.47690867598232,3,1,0,2,false,false,false,0,false,0,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[producing3],12,123.99831827739936,3,1,1,3,false,false,false,0,false,0,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[producing3],13,126.69024732924439,3,1,2,4,false,false,false,0,false,0,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready2],14,127.79954832725727,3,1,2,4,false,true,false,0,false,0,true,2,false,1,0,false,false,false,0,false,0,false,1,false
[consuming2],15,127.9779109688742,3,1,2,3,false,false,false,0,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready1],16,131.89792073850228,3,1,2,3,true,false,false,0,true,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[consuming1],17,132.01228697115002,3,1,2,2,false,false,false,1,false,1,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[con_ready2],18,138.3298558295834,3,1,2,2,false,true,false,1,false,1,true,2,false,1,0,false,false,false,0,false,0,false,1,false
[consuming2],19,142.24928897041298,3,1,2,1,false,false,false,1,false,2,false,2,false,1,0,false,false,false,0,false,0,false,1,false
[forwarding],20,155.01949952289021,3,1,2,1,false,false,false,1,false,2,false,2,false,2,1,false,false,false,0,false,0,false,1,false
[con_ready12],21,156.18140933401284,3,1,2,1,false,false,false,1,false,2,false,2,false,2,1,false,true,false,0,false,0,true,1,false
[consuming12],22,156.27032182020602,3,1,2,1,false,false,false,1,false,2,false,2,false,2,0,false,false,false,0,false,1,false,1,false
[producing2],23,159.2005653972371,3,2,2,2,false,false,false,1,false,2,false,2,false,2,0,false,false,false,0,false,1,false,1,false
[con_ready3],24,167.25217994597182,3,2,2,2,false,false,true,1,false,2,false,2,true,2,0,false,false,false,0,false,1,false,1,false
