action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3,f,b2,serving11,serving12,serving13,c11,getting11,c12,getting12,c13,getting13
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],1,20.143938483909263,1,0,0,1,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing],2,20.727769488414584,2,0,0,2,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],3,23.11091181940497,2,0,1,3,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],4,34.24886674571741,2,1,1,4,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing3],5,35.52901477687507,2,1,2,5,false,false,false,0,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready1],6,40.129019354574126,2,1,2,5,true,false,false,0,true,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[consuming1],7,42.09721802515834,2,1,2,4,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[producing2],8,46.70543460823683,2,2,2,5,false,false,false,1,false,0,false,0,false,0,0,false,false,false,0,false,0,false,0,false
[con_ready3],9,52.73206111314033,2,2,2,5,false,false,true,1,false,0,false,0,true,0,0,false,false,false,0,false,0,false,0,false
[consuming3],10,53.0542956183967,2,2,2,4,false,false,false,1,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[producing],11,55.11370366165551,3,2,2,5,false,false,false,1,false,0,false,1,false,0,0,false,false,false,0,false,0,false,0,false
[forwarding],12,62.018475275749566,3,2,2,5,false,false,false,1,false,0,false,1,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready3],13,67.4213249989591,3,2,2,5,false,false,true,1,false,0,false,1,true,1,1,false,false,false,0,false,0,false,0,false
[consuming3],14,68.35912724755829,3,2,2,4,false,false,false,1,false,0,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[producing2],15,73.28930007222533,3,3,2,5,false,false,false,1,false,0,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready2],16,75.82533823204768,3,3,2,5,false,true,false,1,false,0,true,2,false,1,1,false,false,false,0,false,0,false,0,false
[consuming2],17,78.22511419679822,3,3,2,4,false,false,false,1,false,1,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[producing2],18,86.39061211492681,3,4,2,5,false,false,false,1,false,1,false,2,false,1,1,false,false,false,0,false,0,false,0,false
[con_ready11],19,94.45355644190927,3,4,2,5,false,false,false,1,false,1,false,2,false,1,2,false,false,false,0,true,0,false,0,false
[forwarding],20,98.7285246092239,3,4,2,5,false,false,false,1,false,1,false,2,false,2,2,true,false,false,0,true,0,false,0,false
[consuming11],21,100.69229618045816,3,4,2,5,false,false,false,1,false,1,false,2,false,2,1,false,false,false,1,false,0,false,0,false
[con_ready11],22,103.50095972133114,3,4,2,5,false,false,false,1,false,1,false,2,false,2,2,false,false,false,1,true,0,false,0,false
[con_ready1],23,114.0625785136738,3,4,2,5,true,false,false,1,true,1,false,2,false,2,2,false,false,false,1,true,0,false,0,false
[consuming1],24,114.19019243376685,3,4,2,4,false,false,false,2,false,1,false,2,false,2,2,false,false,false,1,true,0,false,0,false
[con_ready13],25,119.54391820789034,3,4,2,4,false,false,false,2,false,1,false,2,false,2,2,false,false,true,1,true,0,false,0,true
[consuming13],26,119.99291477314648,3,4,2,4,false,false,false,2,false,1,false,2,false,2,1,false,false,false,1,true,0,false,1,false
[con_ready13],27,123.53168370600989,3,4,2,4,false,false,false,2,false,1,false,2,false,2,1,false,false,true,1,true,0,false,1,true
[consuming13],28,123.73045211976365,3,4,2,4,false,false,false,2,false,1,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[producing2],29,129.82247212693017,3,5,2,5,false,false,false,2,false,1,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready1],30,139.05576048849383,3,5,2,5,true,false,false,2,true,1,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[consuming1],31,142.38435236692857,3,5,2,4,false,false,false,3,false,1,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready1],32,158.6741823386808,3,5,2,4,true,false,false,3,true,1,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[consuming1],33,159.13874205714373,3,5,2,3,false,false,false,4,false,1,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready2],34,163.5315951244154,3,5,2,3,false,true,false,4,false,1,true,2,false,2,0,false,false,false,1,true,0,false,2,false
[consuming2],35,164.09113782529175,3,5,2,2,false,false,false,4,false,2,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[producing3],36,165.42981295133995,3,5,3,3,false,false,false,4,false,2,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready1],37,171.45835972541607,3,5,3,3,true,false,false,4,true,2,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[consuming1],38,174.01298467282928,3,5,3,2,false,false,false,5,false,2,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[producing3],39,176.45768983360125,3,5,4,3,false,false,false,5,false,2,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[producing],40,179.8120040403262,4,5,4,4,false,false,false,5,false,2,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[producing3],41,182.40426638444535,4,5,5,5,false,false,false,5,false,2,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready2],42,210.5302391761901,4,5,5,5,false,true,false,5,false,2,true,2,false,2,0,false,false,false,1,true,0,false,2,false
[consuming2],43,210.78781329566993,4,5,5,4,false,false,false,5,false,3,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready2],44,213.9646773596618,4,5,5,4,false,true,false,5,false,3,true,2,false,2,0,false,false,false,1,true,0,false,2,false
[consuming2],45,215.62395322895466,4,5,5,3,false,false,false,5,false,4,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready2],46,236.0597345596176,4,5,5,3,false,true,false,5,false,4,true,2,false,2,0,false,false,false,1,true,0,false,2,false
[consuming2],47,238.30377280831453,4,5,5,2,false,false,false,5,false,5,false,2,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready3],48,246.22646743041585,4,5,5,2,false,false,true,5,false,5,false,2,true,2,0,false,false,false,1,true,0,false,2,false
[consuming3],49,246.24516654081563,4,5,5,1,false,false,false,5,false,5,false,3,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready3],50,252.15524904967015,4,5,5,1,false,false,true,5,false,5,false,3,true,2,0,false,false,false,1,true,0,false,2,false
[consuming3],51,253.94254048201876,4,5,5,0,false,false,false,5,false,5,false,4,false,2,0,false,false,false,1,true,0,false,2,false
[producing],52,257.5656228403747,5,5,5,1,false,false,false,5,false,5,false,4,false,2,0,false,false,false,1,true,0,false,2,false
[con_ready3],53,257.66777713101555,5,5,5,1,false,false,true,5,false,5,false,4,true,2,0,false,false,false,1,true,0,false,2,false
[consuming3],54,258.0988235409681,5,5,5,0,false,false,false,5,false,5,false,5,false,2,0,false,false,false,1,true,0,false,2,false
