action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,f2,c3,getting3,f3,b1,serving11,serving12,serving13,b2,serving21,serving22,serving23,c11,getting11,c12,getting12,c13,getting13,c21,getting21,c22,getting22,c23,getting23
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],1,10.515063482310378,1,0,0,1,false,false,false,0,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],2,11.764037996417965,1,0,0,1,true,false,false,0,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],3,12.26752064129957,1,0,0,0,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],4,61.77641078531988,2,0,0,1,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing2],5,64.99367388453122,2,1,0,2,false,false,false,1,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],6,67.37323655915698,2,1,0,2,true,false,false,1,true,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],7,68.14034777242831,2,1,0,1,false,false,false,2,false,0,false,0,0,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready3],8,73.71884567618791,2,1,0,1,false,false,true,2,false,0,false,0,0,true,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming3],9,76.07838420530535,2,1,0,0,false,false,false,2,false,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[producing],10,82.8109943606952,3,1,0,1,false,false,false,2,false,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready1],11,86.77091733113521,3,1,0,1,true,false,false,2,true,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[consuming1],12,86.83483864852975,3,1,0,0,false,false,false,3,false,0,false,0,1,false,0,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[forwarding3],13,88.036643416623,3,1,0,0,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,0,false,0,false
[con_ready22],14,107.84040635668595,3,1,0,0,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,1,false,true,false,0,false,0,false,0,false,0,false,0,true,0,false
[consuming22],15,110.49076025942271,3,1,0,0,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing],16,137.8675587566141,4,1,0,1,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing3],17,139.92044470507471,4,1,1,2,false,false,false,3,false,0,false,0,1,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready3],18,146.7749994809701,4,1,1,2,false,false,true,3,false,0,false,0,1,true,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming3],19,147.40406133231588,4,1,1,1,false,false,false,3,false,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing3],20,150.67667706173287,4,1,2,2,false,false,false,3,false,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing3],21,154.75157344141596,4,1,3,3,false,false,false,3,false,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready1],22,156.4609377410406,4,1,3,3,true,false,false,3,true,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming1],23,158.1870346734526,4,1,3,2,false,false,false,4,false,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing3],24,160.443064706558,4,1,4,3,false,false,false,4,false,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing],25,163.23400888562358,5,1,4,4,false,false,false,4,false,0,false,0,2,false,1,0,false,false,false,0,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[forwarding3],26,163.36820105258275,5,1,4,4,false,false,false,4,false,0,false,0,2,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready2],27,164.5035809499031,5,1,4,4,false,true,false,4,false,0,true,0,2,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming2],28,164.67923949207756,5,1,4,3,false,false,false,4,false,1,false,0,2,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing3],29,164.94911442933852,5,1,5,4,false,false,false,4,false,1,false,0,2,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[producing3],30,170.90482846227218,5,1,6,5,false,false,false,4,false,1,false,0,2,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready1],31,174.59472460586178,5,1,6,5,true,false,false,4,true,1,false,0,2,false,2,0,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[forwarding2],32,176.74792199879826,5,1,6,5,true,false,false,4,true,1,false,1,2,false,2,1,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[consuming1],33,177.98635358312245,5,1,6,4,false,false,false,5,false,1,false,1,2,false,2,1,false,false,false,1,false,false,false,0,false,0,false,0,false,0,false,1,false,0,false
[con_ready23],34,179.5790452520631,5,1,6,4,false,false,false,5,false,1,false,1,2,false,2,1,false,false,false,1,false,false,true,0,false,0,false,0,false,0,false,1,false,0,true
[con_ready11],35,181.43289434776474,5,1,6,4,false,false,false,5,false,1,false,1,2,false,2,1,true,false,false,1,false,false,true,0,true,0,false,0,false,0,false,1,false,0,true
[consuming23],36,181.54338528272035,5,1,6,4,false,false,false,5,false,1,false,1,2,false,2,1,true,false,false,0,false,false,false,0,true,0,false,0,false,0,false,1,false,1,false
[consuming11],37,182.76655830008224,5,1,6,4,false,false,false,5,false,1,false,1,2,false,2,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,1,false
[con_ready3],38,187.5441045671239,5,1,6,4,false,false,true,5,false,1,false,1,2,true,2,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,1,false
[consuming3],39,189.83143948123057,5,1,6,3,false,false,false,5,false,1,false,1,3,false,2,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,1,false
[producing],40,192.38250255073427,6,1,6,4,false,false,false,5,false,1,false,1,3,false,2,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,1,false
[con_ready3],41,193.97419425815002,6,1,6,4,false,false,true,5,false,1,false,1,3,true,2,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,1,false
[consuming3],42,195.7280671477632,6,1,6,3,false,false,false,5,false,1,false,1,4,false,2,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,1,false
[con_ready2],43,200.5481129276559,6,1,6,3,false,true,false,5,false,1,true,1,4,false,2,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,1,false
[consuming2],44,201.56818017613847,6,1,6,2,false,false,false,5,false,2,false,1,4,false,2,0,false,false,false,0,false,false,false,1,false,0,false,0,false,0,false,1,false,1,false
