,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6
0,-,0,0,0,0,0,0,0,0
1,REST_X0,1,18,0,0,0,0,0,0
2,[X0_X6_GET_req],2,19,0,0,0,0,0,1
3,REST_X6,3,19,0,0,0,0,0,2
4,REST_X6,4,19,0,0,0,0,0,3
5,[X0_X6_GET_resp_2xx],5,0,0,0,0,0,0,0
6,REST_X0,6,2,0,0,0,0,0,0
7,[X0_X1_GET_req],7,3,1,0,0,0,0,0
8,REST_X1,8,3,2,0,0,0,0,0
9,REST_X1,9,3,5,0,0,0,0,0
10,[X1_X2_GET_req],10,3,6,1,0,0,0,0
11,REST_X2,11,3,6,2,0,0,0,0
12,REST_X2,12,3,6,3,0,0,0,0
13,[X1_X2_GET_resp_2xx],13,3,3,0,0,0,0,0
14,[X0_X1_GET_resp_2xx],14,0,0,0,0,0,0,0
15,REST_X0,15,18,0,0,0,0,0,0
16,[X0_X6_GET_req],16,19,0,0,0,0,0,1
17,REST_X6,17,19,0,0,0,0,0,2
18,REST_X6,18,19,0,0,0,0,0,3
19,[X0_X6_GET_resp_2xx],19,0,0,0,0,0,0,0
20,REST_X0,20,18,0,0,0,0,0,0
21,[X0_X6_GET_req],21,19,0,0,0,0,0,1
22,REST_X6,22,19,0,0,0,0,0,2
23,REST_X6,23,19,0,0,0,0,0,3
24,[X0_X6_GET_resp_2xx],24,0,0,0,0,0,0,0
25,REST_X0,25,18,0,0,0,0,0,0
26,[X0_X6_GET_req],26,19,0,0,0,0,0,1
27,REST_X6,27,19,0,0,0,0,0,2
28,REST_X6,28,19,0,0,0,0,0,3
29,[X0_X6_GET_resp_2xx],29,0,0,0,0,0,0,0
30,REST_X0,30,18,0,0,0,0,0,0
31,[X0_X6_GET_req],31,19,0,0,0,0,0,1
32,REST_X6,32,19,0,0,0,0,0,2
33,REST_X6,33,19,0,0,0,0,0,3
34,[X0_X6_GET_resp_2xx],34,0,0,0,0,0,0,0
35,REST_X0,35,2,0,0,0,0,0,0
36,[X0_X1_GET_req],36,3,1,0,0,0,0,0
37,REST_X1,37,3,2,0,0,0,0,0
38,REST_X1,38,3,5,0,0,0,0,0
39,[X1_X2_GET_req],39,3,6,1,0,0,0,0
40,REST_X2,40,3,6,2,0,0,0,0
41,REST_X2,41,3,6,3,0,0,0,0
42,[X1_X2_GET_resp_2xx],42,3,3,0,0,0,0,0
43,[X0_X1_GET_resp_2xx],43,0,0,0,0,0,0,0
44,REST_X0,44,10,0,0,0,0,0,0
45,[X0_X5_GET_req],45,11,0,0,0,0,1,0
46,REST_X5,46,11,0,0,0,0,2,0
47,REST_X5,47,11,0,0,0,0,5,0
48,[X5_X4_GET_req],48,11,0,0,0,1,6,0
49,REST_X4,49,11,0,0,0,2,6,0
50,REST_X4,50,11,0,0,0,5,6,0
51,[X4_X3_GET_req],51,11,0,0,1,6,6,0
52,REST_X3,52,11,0,0,2,6,6,0
53,REST_X3,53,11,0,0,4,6,6,0
54,[X4_X3_GET_resp_5xx],54,11,0,0,0,7,6,0
