,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6
0,-,0,0,0,0,0,0,0,0
1,REST_X0,1,10,0,0,0,0,0,0
2,[X0_X5_GET_req],2,11,0,0,0,0,1,0
3,REST_X5,3,11,0,0,0,0,2,0
4,REST_X5,4,11,0,0,0,0,5,0
5,[X5_X4_GET_req],5,11,0,0,0,1,6,0
6,REST_X4,6,11,0,0,0,2,6,0
7,REST_X4,7,11,0,0,0,5,6,0
8,[X4_X3_GET_req],8,11,0,0,1,6,6,0
9,REST_X3,9,11,0,0,2,6,6,0
10,REST_X3,10,11,0,0,3,6,6,0
11,[X4_X3_GET_resp_2xx],11,11,0,0,0,3,6,0
12,[X5_X4_GET_resp_2xx],12,11,0,0,0,0,3,0
13,[X0_X5_GET_resp_2xx],13,0,0,0,0,0,0,0
14,REST_X0,14,10,0,0,0,0,0,0
15,[X0_X5_GET_req],15,11,0,0,0,0,1,0
16,REST_X5,16,11,0,0,0,0,2,0
17,REST_X5,17,11,0,0,0,0,5,0
18,[X5_X4_GET_req],18,11,0,0,0,1,6,0
19,REST_X4,19,11,0,0,0,2,6,0
20,REST_X4,20,11,0,0,0,5,6,0
21,[X4_X3_GET_req],21,11,0,0,1,6,6,0
22,REST_X3,22,11,0,0,2,6,6,0
23,REST_X3,23,11,0,0,3,6,6,0
24,[X4_X3_GET_resp_2xx],24,11,0,0,0,3,6,0
25,[X5_X4_GET_resp_2xx],25,11,0,0,0,0,3,0
26,[X0_X5_GET_resp_2xx],26,0,0,0,0,0,0,0
27,REST_X0,27,10,0,0,0,0,0,0
28,[X0_X5_GET_req],28,11,0,0,0,0,1,0
29,REST_X5,29,11,0,0,0,0,2,0
30,REST_X5,30,11,0,0,0,0,5,0
31,[X5_X4_GET_req],31,11,0,0,0,1,6,0
32,REST_X4,32,11,0,0,0,2,6,0
33,REST_X4,33,11,0,0,0,5,6,0
34,[X4_X3_GET_req],34,11,0,0,1,6,6,0
35,REST_X3,35,11,0,0,2,6,6,0
36,REST_X3,36,11,0,0,3,6,6,0
37,[X4_X3_GET_resp_2xx],37,11,0,0,0,3,6,0
38,[X5_X4_GET_resp_2xx],38,11,0,0,0,0,3,0
39,[X0_X5_GET_resp_2xx],39,0,0,0,0,0,0,0
40,REST_X0,40,10,0,0,0,0,0,0
41,[X0_X5_GET_req],41,11,0,0,0,0,1,0
42,REST_X5,42,11,0,0,0,0,2,0
43,REST_X5,43,11,0,0,0,0,5,0
44,[X5_X4_GET_req],44,11,0,0,0,1,6,0
45,REST_X4,45,11,0,0,0,2,6,0
46,REST_X4,46,11,0,0,0,5,6,0
47,[X4_X3_GET_req],47,11,0,0,1,6,6,0
48,REST_X3,48,11,0,0,2,6,6,0
49,REST_X3,49,11,0,0,3,6,6,0
50,[X4_X3_GET_resp_2xx],50,11,0,0,0,3,6,0
51,[X5_X4_GET_resp_2xx],51,11,0,0,0,0,3,0
52,[X0_X5_GET_resp_2xx],52,0,0,0,0,0,0,0
53,REST_X0,53,18,0,0,0,0,0,0
54,[X0_X6_GET_req],54,19,0,0,0,0,0,1
55,REST_X6,55,19,0,0,0,0,0,2
56,REST_X6,56,19,0,0,0,0,0,4
57,[X0_X6_GET_resp_5xx],57,20,0,0,0,0,0,0
58,[X0_X6_GET_req],58,21,0,0,0,0,0,1
