action,step,time,p,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,12.809576705550699,1,1,false,false,false,0,false,0,false,0,false
[producing],2,20.087202934608595,2,2,false,false,false,0,false,0,false,0,false
[con_ready3],3,23.296543368196335,2,2,false,false,true,0,false,0,false,0,true
[consuming3],4,23.60311628133767,2,1,false,false,false,0,false,0,false,1,false
[producing],5,27.742755287551113,3,2,false,false,false,0,false,0,false,1,false
[con_ready2],6,36.207824087622434,3,2,false,true,false,0,false,0,true,1,false
[consuming2],7,37.63570173803125,3,1,false,false,false,0,false,1,false,1,false
[con_ready1],8,52.478205546113344,3,1,true,false,false,0,true,1,false,1,false
[consuming1],9,52.74822509027297,3,0,false,false,false,1,false,1,false,1,false
[producing],10,106.09013034742858,4,1,false,false,false,1,false,1,false,1,false
[con_ready2],11,110.35669204800853,4,1,false,true,false,1,false,1,true,1,false
[consuming2],12,111.18167037610824,4,0,false,false,false,1,false,2,false,1,false
[producing],13,148.59212882358904,5,1,false,false,false,1,false,2,false,1,false
[con_ready2],14,157.38893501548165,5,1,false,true,false,1,false,2,true,1,false
[consuming2],15,157.59129047862365,5,0,false,false,false,1,false,3,false,1,false
[producing],16,181.2625757114484,6,1,false,false,false,1,false,3,false,1,false
[con_ready3],17,198.93101115646994,6,1,false,false,true,1,false,3,false,1,true
[consuming3],18,199.9219258656809,6,0,false,false,false,1,false,3,false,2,false
[producing],19,209.73433902513776,7,1,false,false,false,1,false,3,false,2,false
[producing],20,219.9735127690232,8,2,false,false,false,1,false,3,false,2,false
[con_ready1],21,235.53399695938893,8,2,true,false,false,1,true,3,false,2,false
[consuming1],22,235.98009261404394,8,1,false,false,false,2,false,3,false,2,false
[producing],23,243.31379216323094,9,2,false,false,false,2,false,3,false,2,false
[con_ready3],24,254.78180859374078,9,2,false,false,true,2,false,3,false,2,true
[consuming3],25,255.56584916932832,9,1,false,false,false,2,false,3,false,3,false
[producing],26,263.12234285253896,10,2,false,false,false,2,false,3,false,3,false
[con_ready1],27,267.7794885659809,10,2,true,false,false,2,true,3,false,3,false
[consuming1],28,267.80775913673847,10,1,false,false,false,3,false,3,false,3,false
[con_ready2],29,271.84976472292186,10,1,false,true,false,3,false,3,true,3,false
[consuming2],30,272.33201458557147,10,0,false,false,false,3,false,4,false,3,false
[producing],31,307.9813429695629,11,1,false,false,false,3,false,4,false,3,false
[con_ready3],32,308.4483984643385,11,1,false,false,true,3,false,4,false,3,true
[consuming3],33,308.5417389739067,11,0,false,false,false,3,false,4,false,4,false
[producing],34,309.59500170858723,12,1,false,false,false,3,false,4,false,4,false
[con_ready3],35,312.08386767240506,12,1,false,false,true,3,false,4,false,4,true
[consuming3],36,312.34967144282064,12,0,false,false,false,3,false,4,false,5,false
[producing],37,321.9357445867043,13,1,false,false,false,3,false,4,false,5,false
[con_ready3],38,347.59925238323103,13,1,false,false,true,3,false,4,false,5,true
[consuming3],39,347.6456128788047,13,0,false,false,false,3,false,4,false,6,false
[producing],40,426.1540634082404,14,1,false,false,false,3,false,4,false,6,false
[con_ready3],41,430.7913820028424,14,1,false,false,true,3,false,4,false,6,true
[consuming3],42,431.4626507683813,14,0,false,false,false,3,false,4,false,7,false
[producing],43,478.6088786968604,15,1,false,false,false,3,false,4,false,7,false
[con_ready1],44,485.3253669653139,15,1,true,false,false,3,true,4,false,7,false
[consuming1],45,485.7457498930199,15,0,false,false,false,4,false,4,false,7,false
[producing],46,489.8094530934545,16,1,false,false,false,4,false,4,false,7,false
[con_ready2],47,490.1144291351895,16,1,false,true,false,4,false,4,true,7,false
[consuming2],48,490.2288404460603,16,0,false,false,false,4,false,5,false,7,false
[producing],49,493.9775092554951,17,1,false,false,false,4,false,5,false,7,false
[con_ready2],50,499.7602146020694,17,1,false,true,false,4,false,5,true,7,false
[consuming2],51,499.8152878681276,17,0,false,false,false,4,false,6,false,7,false
[producing],52,508.9775724602885,18,1,false,false,false,4,false,6,false,7,false
[producing],53,510.37545354702127,19,2,false,false,false,4,false,6,false,7,false
[con_ready3],54,520.3710009206164,19,2,false,false,true,4,false,6,false,7,true
[consuming3],55,520.696458854146,19,1,false,false,false,4,false,6,false,8,false
[con_ready2],56,523.1092335087225,19,1,false,true,false,4,false,6,true,8,false
[consuming2],57,524.2068189537391,19,0,false,false,false,4,false,7,false,8,false
[producing],58,550.0799352282812,20,1,false,false,false,4,false,7,false,8,false
[con_ready3],59,556.6541756625891,20,1,false,false,true,4,false,7,false,8,true
[consuming3],60,557.9915050311611,20,0,false,false,false,4,false,7,false,9,false
