action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,9.94979385768334,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,10.535776299403228,1,0,0,2,false,false,false,0,true,0,false,0,false
[con_ready2],3,10.759829980313453,1,0,0,2,false,true,false,0,true,0,true,0,false
[consuming2],4,12.14142091972427,1,0,0,1,false,false,false,0,true,1,false,0,false
[producing3],5,33.451304013857204,1,0,1,1,true,false,false,0,true,1,false,0,false
[consuming1],6,33.742563474695444,1,0,1,0,false,false,false,1,false,1,false,0,false
[producing],7,50.47271655029309,2,0,1,1,false,false,false,1,false,1,false,0,false
[producing],8,54.21479162445574,3,0,1,2,false,false,false,1,false,1,false,0,false
[con_ready3],9,55.982934139783524,3,0,1,2,false,false,true,1,false,1,false,0,true
[consuming3],10,56.2821897945518,3,0,1,1,false,false,false,1,false,1,false,1,false
[con_ready1],11,56.60300134717247,3,0,1,2,false,false,false,1,true,1,false,1,false
[con_ready2],12,65.00889745809953,3,0,1,2,false,true,false,1,true,1,true,1,false
[consuming2],13,65.33832296220757,3,0,1,1,false,false,false,1,true,2,false,1,false
[con_ready3],14,68.70442550498477,3,0,1,1,false,false,true,1,true,2,false,1,true
[consuming3],15,70.40538954750426,3,0,1,0,false,false,false,1,true,2,false,2,false
[producing],16,92.98483992395234,4,0,1,1,false,false,false,1,true,2,false,2,false
[con_ready2],17,100.93766423194238,4,0,1,1,false,true,false,1,true,2,true,2,false
[consuming2],18,101.33627207164665,4,0,1,0,false,false,false,1,true,3,false,2,false
[producing],19,120.8201857091262,5,0,1,1,false,false,false,1,true,3,false,2,false
[producing3],20,126.71766298062519,5,0,2,2,false,false,false,1,true,3,false,2,false
[con_ready2],21,126.84749943752314,5,0,2,2,false,true,false,1,true,3,true,2,false
[consuming2],22,127.8445655609582,5,0,2,1,false,false,false,1,true,4,false,2,false
[producing],23,130.83733491182073,6,0,2,2,false,false,false,1,true,4,false,2,false
[producing3],24,132.15135616732132,6,0,3,2,true,false,false,1,true,4,false,2,false
[consuming1],25,136.00038023168975,6,0,3,1,false,false,false,2,false,4,false,2,false
[producing2],26,138.52619864846463,6,1,3,2,false,false,false,2,false,4,false,2,false
[con_ready3],27,141.34170174412847,6,1,3,2,false,false,true,2,false,4,false,2,true
[consuming3],28,141.70496296885196,6,1,3,1,false,false,false,2,false,4,false,3,false
[con_ready2],29,142.21360584357706,6,1,3,1,false,true,false,2,false,4,true,3,false
[consuming2],30,142.49680987205423,6,1,3,0,false,false,false,2,false,5,false,3,false
[producing],31,188.79081628680095,7,1,3,1,false,false,false,2,false,5,false,3,false
[con_ready3],32,199.07812339307523,7,1,3,1,false,false,true,2,false,5,false,3,true
[consuming3],33,200.2380303989129,7,1,3,0,false,false,false,2,false,5,false,4,false
[producing],34,207.75618550951805,8,1,3,1,false,false,false,2,false,5,false,4,false
[producing2],35,218.81387117318502,8,2,3,2,false,false,false,2,false,5,false,4,false
[producing3],36,226.76617044133485,8,2,4,3,false,false,false,2,false,5,false,4,false
[con_ready2],37,242.41519437257753,8,2,4,3,false,true,false,2,false,5,true,4,false
[consuming2],38,244.88735210045056,8,2,4,2,false,false,false,2,false,6,false,4,false
[con_ready3],39,246.3995124500788,8,2,4,2,false,false,true,2,false,6,false,4,true
[consuming3],40,248.77869304758983,8,2,4,1,false,false,false,2,false,6,false,5,false
[producing3],41,256.99036171453787,8,2,5,2,false,false,false,2,false,6,false,5,false
[con_ready3],42,267.5979462498317,8,2,5,2,false,false,true,2,false,6,false,5,true
[consuming3],43,268.4250970815304,8,2,5,1,false,false,false,2,false,6,false,6,false
[producing2],44,272.1198004567359,8,3,5,2,false,false,false,2,false,6,false,6,false
[producing2],45,274.1059854971332,8,4,5,3,false,false,false,2,false,6,false,6,false
[con_ready3],46,314.17818100730454,8,4,5,3,false,false,true,2,false,6,false,6,true
[consuming3],47,314.4965604969874,8,4,5,2,false,false,false,2,false,6,false,7,false
[producing],48,316.6313685463541,9,4,5,3,false,false,false,2,false,6,false,7,false
[con_ready3],49,322.8456410864731,9,4,5,3,false,false,true,2,false,6,false,7,true
[consuming3],50,323.0596788872831,9,4,5,2,false,false,false,2,false,6,false,8,false
[producing3],51,329.54775767148533,9,4,6,3,false,false,false,2,false,6,false,8,false
[con_ready3],52,332.6137316964426,9,4,6,3,false,false,true,2,false,6,false,8,true
[consuming3],53,334.07465780011194,9,4,6,2,false,false,false,2,false,6,false,9,false
[producing2],54,339.6047542899302,9,5,6,3,false,false,false,2,false,6,false,9,false
[con_ready2],55,343.682905596975,9,5,6,3,false,true,false,2,false,6,true,9,false
[consuming2],56,343.81870854802617,9,5,6,2,false,false,false,2,false,7,false,9,false
[producing3],57,351.02854643694656,9,5,7,3,false,false,false,2,false,7,false,9,false
[con_ready2],58,356.92287563958575,9,5,7,3,false,true,false,2,false,7,true,9,false
[consuming2],59,358.8972841223142,9,5,7,2,false,false,false,2,false,8,false,9,false
[producing3],60,359.8238899656855,9,5,8,2,true,false,false,2,false,8,false,9,false
