action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,20.515070781739535,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,22.193659786326663,1,0,0,2,false,false,false,0,true,0,false,0,false
[con_ready2],3,25.573761340240512,1,0,0,2,false,true,false,0,true,0,true,0,false
[consuming2],4,25.595648700691967,1,0,0,1,false,false,false,0,true,1,false,0,false
[producing],5,26.880374196401625,2,0,0,2,false,false,false,0,true,1,false,0,false
[producing],6,32.959034746453455,3,0,0,3,false,false,false,0,true,1,false,0,false
[con_ready2],7,71.7744200768615,3,0,0,3,false,true,false,0,true,1,true,0,false
[consuming2],8,72.59411920709685,3,0,0,2,false,false,false,0,true,2,false,0,false
[con_ready2],9,75.9064605072966,3,0,0,2,false,true,false,0,true,2,true,0,false
[consuming2],10,77.30935831201205,3,0,0,1,false,false,false,0,true,3,false,0,false
[producing],11,81.15620829538553,4,0,0,2,false,false,false,0,true,3,false,0,false
[producing2],12,87.33005216201067,4,1,0,3,false,false,false,0,true,3,false,0,false
[con_ready3],13,142.6507768582001,4,1,0,3,false,false,true,0,true,3,false,0,true
[consuming3],14,143.09866781943893,4,1,0,2,false,false,false,0,true,3,false,1,false
[producing3],15,153.65798161844663,4,1,1,2,true,false,false,0,true,3,false,1,false
[consuming1],16,154.26707342383185,4,1,1,1,false,false,false,1,false,3,false,1,false
[producing2],17,160.78182974540798,4,2,1,2,false,false,false,1,false,3,false,1,false
[producing3],18,162.7969348579205,4,2,2,3,false,false,false,1,false,3,false,1,false
[con_ready1],19,171.34146783894948,4,2,2,3,true,false,false,1,true,3,false,1,false
[consuming1],20,172.0411569363954,4,2,2,2,false,false,false,2,false,3,false,1,false
[producing],21,172.5105343464079,5,2,2,3,false,false,false,2,false,3,false,1,false
[con_ready2],22,177.1681298289356,5,2,2,3,false,true,false,2,false,3,true,1,false
[consuming2],23,179.6483841167133,5,2,2,2,false,false,false,2,false,4,false,1,false
[producing3],24,184.17504714649982,5,2,3,3,false,false,false,2,false,4,false,1,false
[con_ready3],25,195.16055015836815,5,2,3,3,false,false,true,2,false,4,false,1,true
[consuming3],26,195.16891338826954,5,2,3,2,false,false,false,2,false,4,false,2,false
[producing],27,195.4800070405831,6,2,3,3,false,false,false,2,false,4,false,2,false
[con_ready2],28,197.08038678373316,6,2,3,3,false,true,false,2,false,4,true,2,false
[consuming2],29,197.690643147113,6,2,3,2,false,false,false,2,false,5,false,2,false
[con_ready1],30,201.30811788901988,6,2,3,3,false,false,false,2,true,5,false,2,false
[con_ready3],31,201.6939415647106,6,2,3,3,false,false,true,2,true,5,false,2,true
[consuming3],32,202.8453982250365,6,2,3,2,false,false,false,2,true,5,false,3,false
[producing2],33,203.48925876428342,6,3,3,3,false,false,false,2,true,5,false,3,false
[con_ready3],34,206.7344706500846,6,3,3,3,false,false,true,2,true,5,false,3,true
[consuming3],35,207.49627514876244,6,3,3,2,false,false,false,2,true,5,false,4,false
