action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,7.410606362219742,1,1,false,false,0,false,0,false
[con_ready2],2,11.060725243671403,1,1,false,true,0,false,0,true
[consuming2],3,12.028394203712953,1,0,false,false,0,false,1,false
[producing],4,109.12354329628394,2,1,false,false,0,false,1,false
[con_ready1],5,116.86807513897313,2,1,true,false,0,true,1,false
[consuming1],6,117.65997241383934,2,0,false,false,1,false,1,false
[producing],7,126.13914611502274,3,1,false,false,1,false,1,false
[producing],8,145.93749670691992,4,2,false,false,1,false,1,false
[con_ready2],9,152.98854569698327,4,2,false,true,1,false,1,true
[consuming2],10,156.2103614134911,4,1,false,false,1,false,2,false
[con_ready2],11,158.3950085349124,4,1,false,true,1,false,2,true
[consuming2],12,158.79098263769413,4,0,false,false,1,false,3,false
[producing],13,180.50825771342684,5,1,false,false,1,false,3,false
[producing],14,187.3412631778003,6,2,false,false,1,false,3,false
[con_ready1],15,200.20543749379308,6,2,true,false,1,true,3,false
[consuming1],16,200.21643263152222,6,1,false,false,2,false,3,false
[con_ready2],17,209.6674429796923,6,1,false,true,2,false,3,true
[consuming2],18,211.98155168686003,6,0,false,false,2,false,4,false
[producing],19,246.0869885470458,7,1,false,false,2,false,4,false
[con_ready2],20,249.30168982272662,7,1,false,true,2,false,4,true
[consuming2],21,250.54226903016976,7,0,false,false,2,false,5,false
[producing],22,361.62228070556625,8,1,false,false,2,false,5,false
[con_ready2],23,363.3178789568845,8,1,false,true,2,false,5,true
[consuming2],24,364.1361236985649,8,0,false,false,2,false,6,false
[producing],25,442.25936443119974,9,1,false,false,2,false,6,false
[con_ready2],26,454.6433084484978,9,1,false,true,2,false,6,true
[consuming2],27,455.9752853462274,9,0,false,false,2,false,7,false
[producing],28,488.8235360764997,10,1,false,false,2,false,7,false
[con_ready1],29,490.0032202282301,10,1,true,false,2,true,7,false
[consuming1],30,491.6361522474843,10,0,false,false,3,false,7,false
[producing],31,527.4385418336218,11,1,false,false,3,false,7,false
[con_ready1],32,529.505700658888,11,1,true,false,3,true,7,false
[consuming1],33,530.4136975957739,11,0,false,false,4,false,7,false
[producing],34,553.034306464298,12,1,false,false,4,false,7,false
[con_ready2],35,554.9582171225362,12,1,false,true,4,false,7,true
[consuming2],36,556.2286614119159,12,0,false,false,4,false,8,false
[producing],37,669.8734831743548,13,1,false,false,4,false,8,false
[producing],38,671.3665408883863,14,2,false,false,4,false,8,false
[con_ready1],39,679.3730013671914,14,2,true,false,4,true,8,false
[consuming1],40,679.5426124225684,14,1,false,false,5,false,8,false
[producing],41,683.1235374589081,15,2,false,false,5,false,8,false
[con_ready2],42,696.6217130677443,15,2,false,true,5,false,8,true
[consuming2],43,697.0185771925856,15,1,false,false,5,false,9,false
[producing],44,701.1864299874516,16,2,false,false,5,false,9,false
[con_ready1],45,731.5351482657189,16,2,true,false,5,true,9,false
[consuming1],46,732.2742899107552,16,1,false,false,6,false,9,false
[producing],47,745.3392363641955,17,2,false,false,6,false,9,false
[con_ready1],48,767.3429534682782,17,2,true,false,6,true,9,false
[consuming1],49,768.2325141914596,17,1,false,false,7,false,9,false
[con_ready1],50,779.1537578789914,17,1,true,false,7,true,9,false
[consuming1],51,780.5687533178839,17,0,false,false,8,false,9,false
[producing],52,803.0608038751614,18,1,false,false,8,false,9,false
[con_ready1],53,813.6889281501618,18,1,true,false,8,true,9,false
[consuming1],54,813.958704909267,18,0,false,false,9,false,9,false
[producing],55,898.1677931512586,19,1,false,false,9,false,9,false
[con_ready1],56,913.7127132537063,19,1,true,false,9,true,9,false
[consuming1],57,914.8043332764312,19,0,false,false,10,false,9,false
[producing],58,935.5565096785351,20,1,false,false,10,false,9,false
[con_ready1],59,949.989453554323,20,1,true,false,10,true,9,false
[consuming1],60,951.3905749593702,20,0,false,false,11,false,9,false
[producing],61,965.7869049901609,21,1,false,false,11,false,9,false
[producing],62,970.6148882683581,22,2,false,false,11,false,9,false
[producing],63,986.7751394927425,23,3,false,false,11,false,9,false
[con_ready1],64,1008.0235144777981,23,3,true,false,11,true,9,false
[consuming1],65,1008.0735303861942,23,2,false,false,12,false,9,false
[producing],66,1008.7403218133275,24,3,false,false,12,false,9,false
[producing],67,1015.4054007133241,25,4,false,false,12,false,9,false
[con_ready2],68,1017.4443419819597,25,4,false,true,12,false,9,true
[consuming2],69,1017.535347464477,25,3,false,false,12,false,10,false
[con_ready1],70,1026.6126403584271,25,3,true,false,12,true,10,false
[consuming1],71,1026.7135922963305,25,2,false,false,13,false,10,false
[producing],72,1027.232051683489,26,3,false,false,13,false,10,false
[con_ready2],73,1027.6191075674499,26,3,false,true,13,false,10,true
[consuming2],74,1029.4268911442994,26,2,false,false,13,false,11,false
[con_ready2],75,1033.1656733205382,26,2,false,true,13,false,11,true
[consuming2],76,1034.163025812889,26,1,false,false,13,false,12,false
[producing],77,1035.6738738187075,27,2,false,false,13,false,12,false
[producing],78,1041.2470863692783,28,3,false,false,13,false,12,false
[con_ready2],79,1052.9908604463512,28,3,false,true,13,false,12,true
[consuming2],80,1055.9517556531603,28,2,false,false,13,false,13,false
[con_ready1],81,1068.040380050716,28,2,true,false,13,true,13,false
[consuming1],82,1069.7973194333583,28,1,false,false,14,false,13,false
[con_ready2],83,1086.197165791841,28,1,false,true,14,false,13,true
[consuming2],84,1086.4455678255258,28,0,false,false,14,false,14,false
[producing],85,1096.6838841674326,29,1,false,false,14,false,14,false
[con_ready2],86,1114.3951389328902,29,1,false,true,14,false,14,true
[consuming2],87,1115.3070018466155,29,0,false,false,14,false,15,false
[producing],88,1133.9435499712476,30,1,false,false,14,false,15,false
[con_ready1],89,1135.1757087183673,30,1,true,false,14,true,15,false
[consuming1],90,1135.6403608806286,30,0,false,false,15,false,15,false
[producing],91,1153.121057674058,31,1,false,false,15,false,15,false
[producing],92,1155.0791401697231,32,2,false,false,15,false,15,false
[con_ready2],93,1166.7698005951913,32,2,false,true,15,false,15,true
[consuming2],94,1167.3439569202308,32,1,false,false,15,false,16,false
[con_ready2],95,1170.9411638711063,32,1,false,true,15,false,16,true
[consuming2],96,1172.3569710113625,32,0,false,false,15,false,17,false
[producing],97,1201.174350941792,33,1,false,false,15,false,17,false
[con_ready2],98,1203.9376819808592,33,1,false,true,15,false,17,true
[consuming2],99,1204.5584903490037,33,0,false,false,15,false,18,false
[producing],100,1236.523695319641,34,1,false,false,15,false,18,false
[con_ready1],101,1243.7092186339692,34,1,true,false,15,true,18,false
[consuming1],102,1243.861571421114,34,0,false,false,16,false,18,false
[producing],103,1243.9440639224977,35,1,false,false,16,false,18,false
[producing],104,1257.5606350805535,36,2,false,false,16,false,18,false
[con_ready1],105,1273.6437853507884,36,2,true,false,16,true,18,false
[consuming1],106,1274.0393038061889,36,1,false,false,17,false,18,false
[producing],107,1277.9239340116167,37,2,false,false,17,false,18,false
[producing],108,1279.267267584636,38,3,false,false,17,false,18,false
[producing],109,1282.0946887213613,39,4,false,false,17,false,18,false
[con_ready1],110,1282.7668053582345,39,4,true,false,17,true,18,false
[consuming1],111,1283.6397343722733,39,3,false,false,18,false,18,false
[con_ready1],112,1287.5143813222426,39,3,true,false,18,true,18,false
[consuming1],113,1288.5838295937253,39,2,false,false,19,false,18,false
[con_ready2],114,1288.6671546464331,39,2,false,true,19,false,18,true
[consuming2],115,1292.4442247277696,39,1,false,false,19,false,19,false
[producing],116,1305.6672055078996,40,2,false,false,19,false,19,false
[con_ready1],117,1341.2609925118497,40,2,true,false,19,true,19,false
[consuming1],118,1343.7666104990049,40,1,false,false,20,false,19,false
[con_ready2],119,1360.6053137416839,40,1,false,true,20,false,19,true
[consuming2],120,1361.1269845986897,40,0,false,false,20,false,20,false
