,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X9_GET_req],2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,REST_X9,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4,REST_X9,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5,[X0_X9_GET_resp_2xx],5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,REST_X0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,[X0_X16_GET_req],7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,REST_X16,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
9,REST_X16,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
10,[X16_X11_GET_req],10,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0
11,REST_X11,11,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0
12,REST_X11,12,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,18,0,0,0
13,[X11_X19_GET_req],13,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,1
14,REST_X19,14,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,2
15,REST_X19,15,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,9
16,[X19_X1_GET_req],16,19,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,10
17,REST_X1,17,19,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,10
18,REST_X1,18,19,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,10
19,[X1_X15_GET_req],19,19,6,0,0,0,0,0,0,0,0,0,6,0,0,0,1,18,0,0,10
20,REST_X15,20,19,6,0,0,0,0,0,0,0,0,0,6,0,0,0,2,18,0,0,10
21,REST_X15,21,19,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3,18,0,0,10
22,[X1_X15_GET_resp_2xx],22,19,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,10
23,[X19_X1_GET_resp_2xx],23,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,0,3
24,[X11_X19_GET_resp_2xx],24,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0
25,[X16_X11_GET_resp_2xx],25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
26,[X0_X16_GET_resp_2xx],26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,REST_X0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,[X0_X9_GET_req],28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,REST_X9,29,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
30,REST_X9,30,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
31,[X0_X9_GET_resp_2xx],31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,REST_X0,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
