action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,69.38259379498213,1,1,false,0,false
[con_ready],2,69.85839475819259,1,2,false,0,true
[producing],3,130.82199126708628,2,2,true,0,true
[consuming],4,131.8206913705103,2,1,false,1,false
[con_ready],5,141.84504767211925,2,2,false,1,true
[producing],6,199.51807982674597,3,2,true,1,true
[consuming],7,199.68269963467708,3,1,false,2,false
[con_ready],8,213.62546658377897,3,2,false,2,true
[producing],9,228.49332556065076,4,2,true,2,true
[consuming],10,229.1844109279301,4,1,false,3,false
[con_ready],11,231.6327900584539,4,2,false,3,true
[producing],12,281.08979654766983,5,2,true,3,true
[consuming],13,281.09987062619035,5,1,false,4,false
[con_ready],14,288.0394129614985,5,2,false,4,true
[producing],15,307.77967610621033,6,2,true,4,true
[consuming],16,308.3429935778708,6,1,false,5,false
[producing],17,309.5005606716611,7,1,true,5,false
