action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,41.37067136858419,1,1,false,0,false
[con_ready],2,58.31239531217609,1,2,false,0,true
[producing],3,103.7724141338685,2,2,true,0,true
[consuming],4,104.4974628492891,2,1,false,1,false
[con_ready],5,106.8949057531418,2,2,false,1,true
[producing],6,150.36609680511043,3,2,true,1,true
[consuming],7,150.5907153022842,3,1,false,2,false
[con_ready],8,170.1151516918509,3,2,false,2,true
[producing],9,189.58061999624476,4,2,true,2,true
[consuming],10,190.6436548266992,4,1,false,3,false
[con_ready],11,197.54077821814735,4,2,false,3,true
[producing],12,209.17161243412806,5,2,true,3,true
[consuming],13,213.7294727931023,5,1,false,4,false
[con_ready],14,219.87819362541484,5,2,false,4,true
[producing],15,234.20643105429866,6,2,true,4,true
[consuming],16,235.279589729544,6,1,false,5,false
[con_ready],17,237.8093002038052,6,2,false,5,true
[producing],18,277.15062338516,7,2,true,5,true
[consuming],19,277.9504208405407,7,1,false,6,false
[producing],20,280.3568953560532,8,1,true,6,false
