action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,6.975600670462962,1,1,false,0,false
[con_ready],2,8.105634006025342,1,2,false,0,true
[producing],3,137.40449852486972,2,2,true,0,true
[consuming],4,138.26021209778614,2,1,false,1,false
[con_ready],5,174.01695203901033,2,2,false,1,true
[producing],6,204.68846742391614,3,2,true,1,true
[consuming],7,205.4675690946724,3,1,false,2,false
[con_ready],8,208.40245772482947,3,2,false,2,true
[producing],9,211.60936200264777,4,2,true,2,true
[consuming],10,211.63759735478658,4,1,false,3,false
[con_ready],11,213.42412888114077,4,2,false,3,true
[producing],12,219.8520656331471,5,2,true,3,true
[consuming],13,220.0503932089735,5,1,false,4,false
[con_ready],14,223.57867005770186,5,2,false,4,true
[producing],15,238.72978182659392,6,2,true,4,true
[consuming],16,240.7693620664944,6,1,false,5,false
[con_ready],17,251.13611935363662,6,2,false,5,true
[producing],18,256.6418342673374,7,2,true,5,true
[consuming],19,258.2265754542419,7,1,false,6,false
[con_ready],20,262.294857350517,7,2,false,6,true
[producing],21,302.28155146206547,8,2,true,6,true
[consuming],22,302.35229807586916,8,1,false,7,false
[con_ready],23,304.56246951585734,8,2,false,7,true
[producing],24,331.97873199004425,9,2,true,7,true
[consuming],25,333.36951980733227,9,1,false,8,false
[producing],26,340.96309441874587,10,1,true,8,false
