action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,32.84999680675548,1,1,false,0,false
[con_ready],2,60.27468389698952,1,2,false,0,true
[producing],3,73.79153554374466,2,2,true,0,true
[consuming],4,73.84714886742103,2,1,false,1,false
[con_ready],5,93.15553423172832,2,2,false,1,true
[producing],6,124.98932207100623,3,2,true,1,true
[consuming],7,125.05330040059944,3,1,false,2,false
[con_ready],8,129.7354116821129,3,2,false,2,true
[producing],9,176.7070810651486,4,2,true,2,true
[consuming],10,177.80439101628485,4,1,false,3,false
[con_ready],11,178.4109251135712,4,2,false,3,true
[producing],12,183.4457050388507,5,2,true,3,true
[consuming],13,183.44848807154915,5,1,false,4,false
[con_ready],14,183.76834369157476,5,2,false,4,true
[producing],15,185.28508705327206,6,2,true,4,true
[consuming],16,185.55054237202313,6,1,false,5,false
[producing],17,187.4752682482124,7,1,true,5,false
