action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,2.6887558580397406,1,1,false,0,false
[con_ready],2,18.496550349087457,1,2,false,0,true
[producing],3,43.22840613354532,2,2,true,0,true
[consuming],4,43.728981064475164,2,1,false,1,false
[con_ready],5,46.690654735810185,2,2,false,1,true
[producing],6,66.26283072382373,3,2,true,1,true
[consuming],7,70.0885248118939,3,1,false,2,false
[con_ready],8,80.31632185929624,3,2,false,2,true
[producing],9,153.28522395837302,4,2,true,2,true
[consuming],10,153.34253146404816,4,1,false,3,false
[con_ready],11,159.72946696916725,4,2,false,3,true
[producing],12,270.85811540514834,5,2,true,3,true
[consuming],13,271.25708598566246,5,1,false,4,false
[con_ready],14,291.8775575800074,5,2,false,4,true
[producing],15,340.0829227714926,6,2,true,4,true
[consuming],16,340.9065726283583,6,1,false,5,false
[producing],17,393.2969109070862,7,1,true,5,false
