action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,12.972838051015245,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing2],2,14.123178760529418,1,1,0,2,false,false,false,0,false,0,false,0,false
[producing2],3,30.758765990222642,1,2,0,3,false,false,false,0,false,0,false,0,false
[producing2],4,32.131737867491346,1,3,0,4,false,false,false,0,false,0,false,0,false
[con_ready3],5,36.54986868028223,1,3,0,4,false,false,true,0,false,0,false,0,true
[consuming3],6,36.64958064710234,1,3,0,3,false,false,false,0,false,0,false,1,false
[con_ready1],7,37.1873985130872,1,3,0,4,false,false,false,0,true,0,false,1,false
[con_ready3],8,43.10090597715086,1,3,0,4,false,false,true,0,true,0,false,1,true
[consuming3],9,44.483305703666325,1,3,0,3,false,false,false,0,true,0,false,2,false
[con_ready3],10,58.31184910630188,1,3,0,3,false,false,true,0,true,0,false,2,true
[consuming3],11,60.005793247811866,1,3,0,2,false,false,false,0,true,0,false,3,false
[producing2],12,64.41092514578362,1,4,0,3,false,false,false,0,true,0,false,3,false
[producing2],13,64.81129536472129,1,5,0,4,false,false,false,0,true,0,false,3,false
[producing2],14,65.83044728279617,1,6,0,5,false,false,false,0,true,0,false,3,false
[con_ready2],15,77.05625360656423,1,6,0,5,false,true,false,0,true,0,true,3,false
[consuming2],16,77.16224940199116,1,6,0,4,false,false,false,0,true,1,false,3,false
[producing3],17,83.84777994319309,1,6,1,5,false,false,false,0,true,1,false,3,false
[producing],18,87.03821417640904,2,6,1,6,false,false,false,0,true,1,false,3,false
[producing2],19,88.9848973677637,2,7,1,7,false,false,false,0,true,1,false,3,false
[producing3],20,113.20485624748356,2,7,2,7,true,false,false,0,true,1,false,3,false
[consuming1],21,113.27331037558174,2,7,2,6,false,false,false,1,false,1,false,3,false
[producing3],22,118.5309328020544,2,7,3,6,true,false,false,1,false,1,false,3,false
