action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,5.306756192993621,1,1,false,0,false
[con_ready],2,31.653933192896936,1,2,false,0,true
[producing],3,59.57131204769381,2,2,true,0,true
[consuming],4,60.176517834365434,2,1,false,1,false
[con_ready],5,61.43510442352239,2,2,false,1,true
[producing],6,116.32637029562022,3,2,true,1,true
[consuming],7,117.66547284484545,3,1,false,2,false
[con_ready],8,121.85767167600757,3,2,false,2,true
[producing],9,133.28347394301596,4,2,true,2,true
[consuming],10,137.05599815762014,4,1,false,3,false
[con_ready],11,140.35035494984157,4,2,false,3,true
[producing],12,238.08067535383003,5,2,true,3,true
[consuming],13,239.62052379756904,5,1,false,4,false
[con_ready],14,242.7296619389627,5,2,false,4,true
[producing],15,253.65451483316087,6,2,true,4,true
[consuming],16,255.0079734389022,6,1,false,5,false
[producing],17,255.42167418271845,7,1,true,5,false
