action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,142.12330691359952,1,1,false,0,false
[con_ready],2,172.43026700813004,1,2,false,0,true
[producing],3,172.5978360567372,2,2,true,0,true
[consuming],4,172.9137779910151,2,1,false,1,false
[con_ready],5,209.36615323934728,2,2,false,1,true
[producing],6,248.37765574487264,3,2,true,1,true
[consuming],7,251.9426494851945,3,1,false,2,false
[con_ready],8,259.42971626896855,3,2,false,2,true
[producing],9,302.51356597482635,4,2,true,2,true
[consuming],10,303.5239681789378,4,1,false,3,false
[con_ready],11,306.8636446951577,4,2,false,3,true
[producing],12,318.00480779808436,5,2,true,3,true
[consuming],13,318.2624920220319,5,1,false,4,false
[con_ready],14,320.20340244458816,5,2,false,4,true
[producing],15,361.59740807158033,6,2,true,4,true
[consuming],16,363.07094319907327,6,1,false,5,false
[con_ready],17,375.7522119547105,6,2,false,5,true
[producing],18,378.5573836301682,7,2,true,5,true
[consuming],19,381.24860554602037,7,1,false,6,false
[producing],20,385.4128968147029,8,1,true,6,false
