action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,29.110357087450957,1,1,false,0,false
[con_ready],2,30.218376843071564,1,2,false,0,true
[producing],3,48.039281268810036,2,2,true,0,true
[consuming],4,50.77764299857285,2,1,false,1,false
[con_ready],5,62.47452656910705,2,2,false,1,true
[producing],6,69.69593548972706,3,2,true,1,true
[consuming],7,70.23918185715297,3,1,false,2,false
[con_ready],8,79.54796848040003,3,2,false,2,true
[producing],9,82.46648712987854,4,2,true,2,true
[consuming],10,84.18560888268041,4,1,false,3,false
[con_ready],11,84.45429759789812,4,2,false,3,true
[producing],12,108.02787548471554,5,2,true,3,true
[consuming],13,108.27965485839972,5,1,false,4,false
[con_ready],14,112.45537075526157,5,2,false,4,true
[producing],15,128.32089752347724,6,2,true,4,true
[consuming],16,128.57584771007848,6,1,false,5,false
[con_ready],17,161.831449184458,6,2,false,5,true
[producing],18,205.71787285088445,7,2,true,5,true
[consuming],19,206.19412315086691,7,1,false,6,false
[con_ready],20,216.58791756992423,7,2,false,6,true
[producing],21,225.66738367594365,8,2,true,6,true
[consuming],22,225.83812672178698,8,1,false,7,false
[con_ready],23,227.35106962615652,8,2,false,7,true
[producing],24,258.4398422402658,9,2,true,7,true
[consuming],25,259.63508138102236,9,1,false,8,false
[con_ready],26,271.9343237554947,9,2,false,8,true
[producing],27,316.3723147987472,10,2,true,8,true
[consuming],28,317.7847808205494,10,1,false,9,false
[producing],29,337.36740993128114,11,1,true,9,false
