action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,62.240326530712196,1,1,false,0,false
[con_ready],2,97.61078680752914,1,2,false,0,true
[producing],3,153.36313451732326,2,2,true,0,true
[consuming],4,154.14322267410566,2,1,false,1,false
[con_ready],5,154.5355532457272,2,2,false,1,true
[producing],6,157.54227936712527,3,2,true,1,true
[consuming],7,157.79229919928014,3,1,false,2,false
[con_ready],8,158.9595941718417,3,2,false,2,true
[producing],9,179.3158515400646,4,2,true,2,true
[consuming],10,181.7300807063777,4,1,false,3,false
[con_ready],11,185.31851604036012,4,2,false,3,true
[producing],12,189.0718961950095,5,2,true,3,true
[consuming],13,189.0738253041438,5,1,false,4,false
[con_ready],14,189.69987203509172,5,2,false,4,true
[producing],15,232.99139884353394,6,2,true,4,true
[consuming],16,234.5631306192496,6,1,false,5,false
[producing],17,238.16593876213972,7,1,true,5,false
