action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,13.718940916992455,1,1,false,0,false
[con_ready],2,37.51518640627958,1,2,false,0,true
[producing],3,38.8028120044951,2,2,true,0,true
[consuming],4,40.81739292044928,2,1,false,1,false
[con_ready],5,41.82682998011823,2,2,false,1,true
[producing],6,75.73109198243839,3,2,true,1,true
[consuming],7,75.87717016506927,3,1,false,2,false
[con_ready],8,93.27504889831427,3,2,false,2,true
[producing],9,109.4166797669223,4,2,true,2,true
[consuming],10,110.8213392401584,4,1,false,3,false
[con_ready],11,123.58487784595013,4,2,false,3,true
[producing],12,123.72861681353672,5,2,true,3,true
[consuming],13,127.65392484129944,5,1,false,4,false
[con_ready],14,131.4107336502352,5,2,false,4,true
[producing],15,174.40782269738656,6,2,true,4,true
[consuming],16,174.62133739514942,6,1,false,5,false
[con_ready],17,180.22352901583696,6,2,false,5,true
[producing],18,264.2116214486316,7,2,true,5,true
[consuming],19,266.9222291033865,7,1,false,6,false
[con_ready],20,267.63132071230183,7,2,false,6,true
[producing],21,281.8866154733472,8,2,true,6,true
[consuming],22,285.316650487672,8,1,false,7,false
[con_ready],23,318.10354205400404,8,2,false,7,true
[producing],24,321.57270503667246,9,2,true,7,true
[consuming],25,322.0193721618032,9,1,false,8,false
[con_ready],26,373.3967379107114,9,2,false,8,true
[producing],27,382.15651349881813,10,2,true,8,true
[consuming],28,382.3881407552957,10,1,false,9,false
[con_ready],29,385.8446813282028,10,2,false,9,true
[producing],30,480.677062891176,11,2,true,9,true
[consuming],31,482.441613938873,11,1,false,10,false
[con_ready],32,498.1846791193982,11,2,false,10,true
[producing],33,507.09369385575263,12,2,true,10,true
[consuming],34,507.6733568367023,12,1,false,11,false
[con_ready],35,512.042923619678,12,2,false,11,true
[producing],36,521.227155607668,13,2,true,11,true
[consuming],37,522.3036870008798,13,1,false,12,false
[con_ready],38,569.9173265636622,13,2,false,12,true
[producing],39,626.0342662467212,14,2,true,12,true
[consuming],40,627.0883240097302,14,1,false,13,false
[con_ready],41,649.1980519868365,14,2,false,13,true
[producing],42,652.9850781414867,15,2,true,13,true
[consuming],43,656.875264073807,15,1,false,14,false
[con_ready],44,657.7164921667414,15,2,false,14,true
[producing],45,697.1073287667416,16,2,true,14,true
[consuming],46,698.1753120171213,16,1,false,15,false
[con_ready],47,720.330640034673,16,2,false,15,true
[producing],48,791.7225960633599,17,2,true,15,true
[consuming],49,792.7923921238506,17,1,false,16,false
[producing],50,793.2446294761363,18,1,true,16,false
