action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,7.841846758266348,1,1,false,0,false
[con_ready],2,12.166132693424263,1,2,false,0,true
[producing],3,66.29960207877104,2,2,true,0,true
[consuming],4,66.7391882893872,2,1,false,1,false
[con_ready],5,71.99061363411471,2,2,false,1,true
[producing],6,94.1416129129402,3,2,true,1,true
[consuming],7,94.87745528026045,3,1,false,2,false
[con_ready],8,97.38249955847353,3,2,false,2,true
[producing],9,149.61821044645728,4,2,true,2,true
[consuming],10,150.090845753915,4,1,false,3,false
[con_ready],11,155.2716090278472,4,2,false,3,true
[producing],12,199.34783026743744,5,2,true,3,true
[consuming],13,199.61120937855557,5,1,false,4,false
[con_ready],14,210.8915400732845,5,2,false,4,true
[producing],15,212.4292640347863,6,2,true,4,true
[consuming],16,213.0543951557937,6,1,false,5,false
[con_ready],17,222.30814290689398,6,2,false,5,true
[producing],18,248.58564638595698,7,2,true,5,true
[consuming],19,248.63686142025355,7,1,false,6,false
[con_ready],20,251.0541666525959,7,2,false,6,true
[producing],21,260.40324232076864,8,2,true,6,true
[consuming],22,260.98314028043575,8,1,false,7,false
[con_ready],23,264.1533461190726,8,2,false,7,true
[producing],24,284.10757986212906,9,2,true,7,true
[consuming],25,284.1199425345513,9,1,false,8,false
[con_ready],26,287.57761737007456,9,2,false,8,true
[producing],27,357.37978947968884,10,2,true,8,true
[consuming],28,357.42936074524954,10,1,false,9,false
[producing],29,361.1128134270124,11,1,true,9,false
