action,step,time,p,b,serving,c,getting
-,0,0.0,0,0,false,0,false
[producing],1,57.147927582402524,1,1,false,0,false
[con_ready],2,62.953106042645146,1,2,false,0,true
[producing],3,71.02105346602133,2,2,true,0,true
[consuming],4,71.26122261588336,2,1,false,1,false
[con_ready],5,88.92167731380832,2,2,false,1,true
[producing],6,89.80375738736623,3,2,true,1,true
[consuming],7,91.33552384181183,3,1,false,2,false
[con_ready],8,126.23795266987315,3,2,false,2,true
[producing],9,162.0994729849196,4,2,true,2,true
[consuming],10,162.18100492240484,4,1,false,3,false
[con_ready],11,166.12942706237556,4,2,false,3,true
[producing],12,204.57546579896717,5,2,true,3,true
[consuming],13,205.1658246212813,5,1,false,4,false
[con_ready],14,216.06123579254276,5,2,false,4,true
[producing],15,228.9304951776625,6,2,true,4,true
[consuming],16,230.22793127041385,6,1,false,5,false
[producing],17,237.7092411898777,7,1,true,5,false
