action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,3.53703035284565,1,1,false,false,0,false,0,false
[producing],2,4.638332591424677,2,2,false,false,0,false,0,false
[con_ready2],3,9.862528561786227,2,2,false,true,0,false,0,true
[consuming2],4,11.423314518070196,2,1,false,false,0,false,1,false
[producing],5,45.945461149562234,3,2,false,false,0,false,1,false
[con_ready1],6,49.79078181812871,3,2,true,false,0,true,1,false
[consuming1],7,50.261298510464705,3,1,false,false,1,false,1,false
[producing],8,59.43627013949578,4,2,false,false,1,false,1,false
[con_ready1],9,64.0476344098769,4,2,true,false,1,true,1,false
[consuming1],10,64.517925770527,4,1,false,false,2,false,1,false
[producing],11,68.24270155150884,5,2,false,false,2,false,1,false
[con_ready1],12,73.33172506328978,5,2,true,false,2,true,1,false
[consuming1],13,73.65167950854708,5,1,false,false,3,false,1,false
[con_ready1],14,78.2880868759557,5,1,true,false,3,true,1,false
[consuming1],15,78.79234146394714,5,0,false,false,4,false,1,false
[producing],16,102.2490549088195,6,1,false,false,4,false,1,false
[con_ready2],17,109.90926187556698,6,1,false,true,4,false,1,true
[consuming2],18,110.16765970877651,6,0,false,false,4,false,2,false
[producing],19,114.43948463433918,7,1,false,false,4,false,2,false
[con_ready1],20,116.66175489045321,7,1,true,false,4,true,2,false
[consuming1],21,116.70749065296741,7,0,false,false,5,false,2,false
[producing],22,118.68710563506042,8,1,false,false,5,false,2,false
[con_ready2],23,124.13569808241462,8,1,false,true,5,false,2,true
[consuming2],24,125.30329893985201,8,0,false,false,5,false,3,false
[producing],25,133.73849222235557,9,1,false,false,5,false,3,false
[con_ready1],26,135.02596937163594,9,1,true,false,5,true,3,false
[consuming1],27,135.60426450585672,9,0,false,false,6,false,3,false
[producing],28,144.92170807489904,10,1,false,false,6,false,3,false
[con_ready1],29,152.48583246457414,10,1,true,false,6,true,3,false
[consuming1],30,157.13762929075403,10,0,false,false,7,false,3,false
