action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,63.00154380162567,1,1,false,false,0,false,0,false
[con_ready1],2,84.86146677855855,1,1,true,false,0,true,0,false
[consuming1],3,85.44586923975088,1,0,false,false,1,false,0,false
[producing],4,140.25964951317133,2,1,false,false,1,false,0,false
[producing],5,148.38462643837852,3,2,false,false,1,false,0,false
[producing],6,149.21288337048014,4,3,false,false,1,false,0,false
[con_ready2],7,150.72423569401082,4,3,false,true,1,false,0,true
[consuming2],8,151.18076922324764,4,2,false,false,1,false,1,false
[con_ready1],9,152.08550778040575,4,2,true,false,1,true,1,false
[consuming1],10,152.19871227466766,4,1,false,false,2,false,1,false
[producing],11,163.74971132392764,5,2,false,false,2,false,1,false
[con_ready2],12,167.90143473488723,5,2,false,true,2,false,1,true
[consuming2],13,169.69206694381288,5,1,false,false,2,false,2,false
[con_ready1],14,179.68103784066653,5,1,true,false,2,true,2,false
[consuming1],15,182.02355371846252,5,0,false,false,3,false,2,false
[producing],16,233.152428296172,6,1,false,false,3,false,2,false
[con_ready2],17,248.4394639627656,6,1,false,true,3,false,2,true
[consuming2],18,248.67968109793023,6,0,false,false,3,false,3,false
[producing],19,259.9014718453672,7,1,false,false,3,false,3,false
[con_ready1],20,260.41718597877843,7,1,true,false,3,true,3,false
[consuming1],21,262.5637600315456,7,0,false,false,4,false,3,false
[producing],22,299.609790819857,8,1,false,false,4,false,3,false
[con_ready1],23,317.8583298731355,8,1,true,false,4,true,3,false
[consuming1],24,319.5046250110775,8,0,false,false,5,false,3,false
[producing],25,325.2904879146623,9,1,false,false,5,false,3,false
[con_ready2],26,331.3115780293516,9,1,false,true,5,false,3,true
[consuming2],27,332.5838105556939,9,0,false,false,5,false,4,false
[producing],28,344.90693867780254,10,1,false,false,5,false,4,false
[con_ready1],29,345.5726222478493,10,1,true,false,5,true,4,false
[consuming1],30,345.9126022323919,10,0,false,false,6,false,4,false
