action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,17.13979872068744,1,1,false,false,0,false,0,false
[con_ready1],2,22.054874297302348,1,2,false,false,0,true,0,false
[con_ready2],3,44.35189471988928,1,2,false,true,0,true,0,true
[consuming2],4,44.45918955430917,1,1,false,false,0,true,1,false
[con_ready2],5,54.89738805493657,1,1,false,true,0,true,1,true
[consuming2],6,55.0784415893064,1,0,false,false,0,true,2,false
[producing],7,116.49586209940611,2,1,false,false,0,true,2,false
[producing],8,120.57099291511365,3,1,true,false,0,true,2,false
[consuming1],9,122.06082862977388,3,0,false,false,1,false,2,false
[producing],10,165.6693138267043,4,1,false,false,1,false,2,false
[con_ready2],11,176.55730744160365,4,1,false,true,1,false,2,true
[consuming2],12,177.14397003681339,4,0,false,false,1,false,3,false
[producing],13,186.0436720801448,5,1,false,false,1,false,3,false
[con_ready1],14,194.72384603452858,5,2,false,false,1,true,3,false
[producing],15,208.43196735763726,6,2,true,false,1,true,3,false
[consuming1],16,209.85792308218572,6,1,false,false,2,false,3,false
[con_ready1],17,218.34568439776174,6,2,false,false,2,true,3,false
[producing],18,219.06411358501336,7,2,true,false,2,true,3,false
[consuming1],19,220.38625642359617,7,1,false,false,3,false,3,false
[con_ready1],20,232.5035417033401,7,2,false,false,3,true,3,false
[producing],21,235.13144642417421,8,2,true,false,3,true,3,false
[consuming1],22,235.21089187203057,8,1,false,false,4,false,3,false
[con_ready1],23,241.04961478152205,8,2,false,false,4,true,3,false
[producing],24,247.09559166792616,9,2,true,false,4,true,3,false
[consuming1],25,248.22136855369143,9,1,false,false,5,false,3,false
[producing],26,260.54537177933815,10,1,true,false,5,false,3,false
