action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,63.384359677943884,1,1,false,false,0,false,0,false
[con_ready1],2,73.01524957263098,1,2,false,false,0,true,0,false
[con_ready2],3,77.51901023747288,1,2,false,true,0,true,0,true
[consuming2],4,79.10512259396137,1,1,false,false,0,true,1,false
[con_ready2],5,88.58332611906297,1,1,false,true,0,true,1,true
[consuming2],6,88.8131253446376,1,0,false,false,0,true,2,false
[producing],7,119.58507212862423,2,1,false,false,0,true,2,false
[producing],8,153.5722206252937,3,1,true,false,0,true,2,false
[consuming1],9,154.04070688003384,3,0,false,false,1,false,2,false
[producing],10,214.23608683733727,4,1,false,false,1,false,2,false
[con_ready2],11,217.32937941336886,4,1,false,true,1,false,2,true
[consuming2],12,217.8779035551692,4,0,false,false,1,false,3,false
[producing],13,249.04170482505847,5,1,false,false,1,false,3,false
[con_ready1],14,250.23943344913005,5,2,false,false,1,true,3,false
[con_ready2],15,253.15471253738792,5,2,false,true,1,true,3,true
[consuming2],16,253.19952470198177,5,1,false,false,1,true,4,false
[producing],17,263.28422645171855,6,1,true,false,1,true,4,false
[consuming1],18,263.3975960917313,6,0,false,false,2,false,4,false
[producing],19,265.09632104412844,7,1,false,false,2,false,4,false
[con_ready1],20,271.66594579014065,7,2,false,false,2,true,4,false
[con_ready2],21,274.3094042577949,7,2,false,true,2,true,4,true
[consuming2],22,275.7258972967154,7,1,false,false,2,true,5,false
[producing],23,295.6266112689101,8,1,true,false,2,true,5,false
[consuming1],24,296.02677117059557,8,0,false,false,3,false,5,false
[producing],25,344.9888833468499,9,1,false,false,3,false,5,false
[producing],26,346.44658371681504,10,1,true,false,3,false,5,false
