action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,47.20357627104828,1,1,false,false,0,false,0,false
[con_ready1],2,53.031789853002124,1,2,false,false,0,true,0,false
[con_ready2],3,56.429938728852754,1,2,false,true,0,true,0,true
[consuming2],4,57.1146117342626,1,1,false,false,0,true,1,false
[producing],5,74.76968997329328,2,1,true,false,0,true,1,false
[consuming1],6,76.16092735788466,2,0,false,false,1,false,1,false
[producing],7,92.45118941153972,3,1,false,false,1,false,1,false
[con_ready1],8,93.69047594787423,3,2,false,false,1,true,1,false
[producing],9,152.08085185429587,4,2,true,false,1,true,1,false
[consuming1],10,152.92221694277893,4,1,false,false,2,false,1,false
[con_ready1],11,159.01044243146345,4,2,false,false,2,true,1,false
[con_ready2],12,179.33788267335046,4,2,false,true,2,true,1,true
[consuming2],13,179.83099811173187,4,1,false,false,2,true,2,false
[con_ready2],14,187.78325228828402,4,1,false,true,2,true,2,true
[consuming2],15,191.0623514461852,4,0,false,false,2,true,3,false
[producing],16,196.0894972025943,5,1,false,false,2,true,3,false
[producing],17,216.6527199999385,6,1,true,false,2,true,3,false
[consuming1],18,217.19634832400766,6,0,false,false,3,false,3,false
[producing],19,242.96241655714465,7,1,false,false,3,false,3,false
[con_ready1],20,245.52897164411723,7,2,false,false,3,true,3,false
[con_ready2],21,256.6103403119555,7,2,false,true,3,true,3,true
[consuming2],22,256.64857828736785,7,1,false,false,3,true,4,false
[con_ready2],23,264.1328456386222,7,1,false,true,3,true,4,true
[consuming2],24,264.8055691478582,7,0,false,false,3,true,5,false
[producing],25,271.3388895356561,8,1,false,false,3,true,5,false
[con_ready2],26,285.6156060450831,8,1,false,true,3,true,5,true
[consuming2],27,288.59633822098914,8,0,false,false,3,true,6,false
[producing],28,314.5141629681088,9,1,false,false,3,true,6,false
[producing],29,322.5207806709783,10,1,true,false,3,true,6,false
[consuming1],30,322.9200115450305,10,0,false,false,4,false,6,false
[producing],31,368.23480037524627,11,1,false,false,4,false,6,false
[con_ready1],32,372.8599282758083,11,2,false,false,4,true,6,false
[producing],33,377.3810943618509,12,2,true,false,4,true,6,false
[consuming1],34,378.0959097803451,12,1,false,false,5,false,6,false
[con_ready1],35,393.76077410884136,12,2,false,false,5,true,6,false
[con_ready2],36,418.0074762754436,12,2,false,true,5,true,6,true
[consuming2],37,419.06319857567956,12,1,false,false,5,true,7,false
[con_ready2],38,425.7061406511812,12,1,false,true,5,true,7,true
[consuming2],39,425.98087233517447,12,0,false,false,5,true,8,false
[producing],40,427.24700821318265,13,1,false,false,5,true,8,false
[producing],41,439.4185742270848,14,1,true,false,5,true,8,false
[consuming1],42,439.96149066135075,14,0,false,false,6,false,8,false
[producing],43,448.14065665857305,15,1,false,false,6,false,8,false
[con_ready2],44,465.2700455192311,15,1,false,true,6,false,8,true
[consuming2],45,465.3829725621576,15,0,false,false,6,false,9,false
[producing],46,489.01329268183656,16,1,false,false,6,false,9,false
[con_ready1],47,516.1122382014938,16,2,false,false,6,true,9,false
[producing],48,523.040647635039,17,2,true,false,6,true,9,false
[consuming1],49,525.0318615258444,17,1,false,false,7,false,9,false
[producing],50,527.3560598471582,18,1,true,false,7,false,9,false
