action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,83.80463454125781,1,1,false,false,0,false,0,false
[con_ready2],2,88.97090553616587,1,1,false,true,0,false,0,true
[consuming2],3,89.45855310198553,1,0,false,false,0,false,1,false
[producing],4,119.05076679646412,2,1,false,false,0,false,1,false
[con_ready2],5,119.62758108473275,2,1,false,true,0,false,1,true
[consuming2],6,123.46313819102515,2,0,false,false,0,false,2,false
[producing],7,175.78954160918914,3,1,false,false,0,false,2,false
[con_ready2],8,181.45293304402784,3,1,false,true,0,false,2,true
[consuming2],9,182.4466673577442,3,0,false,false,0,false,3,false
[producing],10,190.8358286173737,4,1,false,false,0,false,3,false
[producing],11,198.70628833555094,5,1,true,false,0,false,3,false
