action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,22.530969699602306,1,1,false,false,0,false,0,false
[con_ready1],2,45.046634955352275,1,2,false,false,0,true,0,false
[con_ready2],3,52.73349356875917,1,2,false,true,0,true,0,true
[consuming2],4,53.76700905507662,1,1,false,false,0,true,1,false
[producing],5,58.87360009121818,2,1,true,false,0,true,1,false
[consuming1],6,60.17828666171044,2,0,false,false,1,false,1,false
[producing],7,61.025331023812676,3,1,false,false,1,false,1,false
[con_ready1],8,67.35955181964874,3,2,false,false,1,true,1,false
[con_ready2],9,73.43957209285392,3,2,false,true,1,true,1,true
[consuming2],10,75.06006414213748,3,1,false,false,1,true,2,false
[con_ready2],11,157.22297993438917,3,1,false,true,1,true,2,true
[consuming2],12,158.93463101779386,3,0,false,false,1,true,3,false
[producing],13,174.49161717701634,4,1,false,false,1,true,3,false
[con_ready2],14,185.04725162544145,4,1,false,true,1,true,3,true
[consuming2],15,185.68028529444248,4,0,false,false,1,true,4,false
[producing],16,203.985391633573,5,1,false,false,1,true,4,false
[producing],17,205.90635317344208,6,1,true,false,1,true,4,false
[consuming1],18,207.93944521607384,6,0,false,false,2,false,4,false
[producing],19,239.16424917415745,7,1,false,false,2,false,4,false
[con_ready1],20,249.0442459347662,7,2,false,false,2,true,4,false
[con_ready2],21,258.05741895423876,7,2,false,true,2,true,4,true
[consuming2],22,259.10796104837266,7,1,false,false,2,true,5,false
[producing],23,316.01596355640135,8,1,true,false,2,true,5,false
[consuming1],24,316.03593768153354,8,0,false,false,3,false,5,false
[producing],25,355.83696362676983,9,1,false,false,3,false,5,false
[producing],26,356.222632244414,10,1,true,false,3,false,5,false
