action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,9.296911537926501,1,1,false,false,0,false,0,false
[con_ready2],2,10.24199497355865,1,1,false,true,0,false,0,true
[consuming2],3,12.3734512456102,1,0,false,false,0,false,1,false
[producing],4,31.115055928020226,2,1,false,false,0,false,1,false
[con_ready1],5,33.16171067442268,2,2,false,false,0,true,1,false
[producing],6,36.84005678055722,3,2,true,false,0,true,1,false
[consuming1],7,37.75796820431221,3,1,false,false,1,false,1,false
[con_ready1],8,38.96505177302962,3,2,false,false,1,true,1,false
[producing],9,60.880021770452444,4,2,true,false,1,true,1,false
[consuming1],10,63.65993316704496,4,1,false,false,2,false,1,false
[con_ready1],11,72.74723253507752,4,2,false,false,2,true,1,false
[producing],12,73.0601862308464,5,2,true,false,2,true,1,false
[consuming1],13,73.84898138582271,5,1,false,false,3,false,1,false
[producing],14,74.3173126212653,6,1,true,false,3,false,1,false
