action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,60.88601247780192,1,1,false,false,0,false,0,false
[con_ready1],2,68.61141476695448,1,2,false,false,0,true,0,false
[con_ready2],3,93.06005771796161,1,2,false,true,0,true,0,true
[consuming2],4,94.40475801258552,1,1,false,false,0,true,1,false
[con_ready2],5,133.40692383698212,1,1,false,true,0,true,1,true
[consuming2],6,133.92497795104975,1,0,false,false,0,true,2,false
[producing],7,173.89682802545246,2,1,false,false,0,true,2,false
[con_ready2],8,175.89154328162275,2,1,false,true,0,true,2,true
[consuming2],9,177.21121037530452,2,0,false,false,0,true,3,false
[producing],10,209.94868924093777,3,1,false,false,0,true,3,false
[con_ready2],11,220.58845578391788,3,1,false,true,0,true,3,true
[consuming2],12,224.07538539733645,3,0,false,false,0,true,4,false
[producing],13,302.79522033054735,4,1,false,false,0,true,4,false
[con_ready2],14,305.84621208254265,4,1,false,true,0,true,4,true
[consuming2],15,308.26040074731765,4,0,false,false,0,true,5,false
[producing],16,345.92717980462345,5,1,false,false,0,true,5,false
[con_ready2],17,367.33846240952556,5,1,false,true,0,true,5,true
[consuming2],18,368.51756417995347,5,0,false,false,0,true,6,false
[producing],19,381.45863418519747,6,1,false,false,0,true,6,false
[con_ready2],20,416.062466637041,6,1,false,true,0,true,6,true
[consuming2],21,417.32304378869134,6,0,false,false,0,true,7,false
[producing],22,431.24051847314314,7,1,false,false,0,true,7,false
[producing],23,440.62622633268626,8,1,true,false,0,true,7,false
[consuming1],24,441.8558267947271,8,0,false,false,1,false,7,false
[producing],25,620.8012494377035,9,1,false,false,1,false,7,false
[producing],26,655.5739962165045,10,1,true,false,1,false,7,false
