action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,36.55616641840436,1,1,false,false,0,false,0,false
[con_ready1],2,40.26644633831006,1,2,false,false,0,true,0,false
[producing],3,42.866547685616574,2,2,true,false,0,true,0,false
[consuming1],4,43.11747884523696,2,1,false,false,1,false,0,false
[con_ready1],5,47.12982409262443,2,2,false,false,1,true,0,false
[con_ready2],6,59.34034651650329,2,2,false,true,1,true,0,true
[consuming2],7,59.358931664417945,2,1,false,false,1,true,1,false
[producing],8,60.50315762376483,3,1,true,false,1,true,1,false
[consuming1],9,63.713966910419444,3,0,false,false,2,false,1,false
[producing],10,80.63412235230575,4,1,false,false,2,false,1,false
[con_ready2],11,88.44518936585548,4,1,false,true,2,false,1,true
[consuming2],12,89.24336023107834,4,0,false,false,2,false,2,false
[producing],13,129.09847866608618,5,1,false,false,2,false,2,false
[con_ready2],14,135.8920667599052,5,1,false,true,2,false,2,true
[consuming2],15,137.92579818214668,5,0,false,false,2,false,3,false
[producing],16,186.08099738124025,6,1,false,false,2,false,3,false
[con_ready1],17,188.4849047732124,6,2,false,false,2,true,3,false
[producing],18,215.7222816458766,7,2,true,false,2,true,3,false
[consuming1],19,216.83269562396086,7,1,false,false,3,false,3,false
[producing],20,232.50925065980272,8,1,true,false,3,false,3,false
