action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,49.38942891659984,1,1,false,false,0,false,0,false
[con_ready2],2,65.01619608434068,1,1,false,true,0,false,0,true
[consuming2],3,65.29558439378485,1,0,false,false,0,false,1,false
[producing],4,84.85237494452626,2,1,false,false,0,false,1,false
[con_ready2],5,85.96738990290925,2,1,false,true,0,false,1,true
[consuming2],6,86.58062288837174,2,0,false,false,0,false,2,false
[producing],7,171.75378221802515,3,1,false,false,0,false,2,false
[con_ready1],8,172.84678206739824,3,2,false,false,0,true,2,false
[con_ready2],9,174.77053927079166,3,2,false,true,0,true,2,true
[consuming2],10,175.632028859529,3,1,false,false,0,true,3,false
[producing],11,179.39968724785638,4,1,true,false,0,true,3,false
[consuming1],12,180.50399867569516,4,0,false,false,1,false,3,false
[producing],13,229.53674223151995,5,1,false,false,1,false,3,false
[con_ready1],14,230.40844999088165,5,2,false,false,1,true,3,false
[con_ready2],15,239.06788209500115,5,2,false,true,1,true,3,true
[consuming2],16,239.1615748781795,5,1,false,false,1,true,4,false
[con_ready2],17,253.65897948512736,5,1,false,true,1,true,4,true
[consuming2],18,254.453149821962,5,0,false,false,1,true,5,false
[producing],19,289.89466965070477,6,1,false,false,1,true,5,false
[con_ready2],20,304.9728067248468,6,1,false,true,1,true,5,true
[consuming2],21,308.79754604936846,6,0,false,false,1,true,6,false
[producing],22,336.552006982184,7,1,false,false,1,true,6,false
[con_ready2],23,337.71703384022476,7,1,false,true,1,true,6,true
[consuming2],24,338.7872465185266,7,0,false,false,1,true,7,false
[producing],25,341.4833331936252,8,1,false,false,1,true,7,false
[con_ready2],26,347.6919383694862,8,1,false,true,1,true,7,true
[consuming2],27,348.9059380135762,8,0,false,false,1,true,8,false
[producing],28,368.5878621940849,9,1,false,false,1,true,8,false
[con_ready2],29,370.72372878974573,9,1,false,true,1,true,8,true
[consuming2],30,371.11186353939297,9,0,false,false,1,true,9,false
[producing],31,376.45755922159805,10,1,false,false,1,true,9,false
[con_ready2],32,398.7139478312867,10,1,false,true,1,true,9,true
[consuming2],33,400.20081061595477,10,0,false,false,1,true,10,false
[producing],34,429.58485242687556,11,1,false,false,1,true,10,false
[producing],35,440.19217264416875,12,1,true,false,1,true,10,false
[consuming1],36,440.53616854317545,12,0,false,false,2,false,10,false
[producing],37,444.98933177591124,13,1,false,false,2,false,10,false
[con_ready1],38,447.05316804040564,13,2,false,false,2,true,10,false
[con_ready2],39,459.4511620215364,13,2,false,true,2,true,10,true
[consuming2],40,459.4592390682707,13,1,false,false,2,true,11,false
[con_ready2],41,490.6110546404316,13,1,false,true,2,true,11,true
[consuming2],42,492.1898824401238,13,0,false,false,2,true,12,false
[producing],43,519.9142329319404,14,1,false,false,2,true,12,false
[producing],44,522.668658644402,15,1,true,false,2,true,12,false
[consuming1],45,526.5215802539337,15,0,false,false,3,false,12,false
[producing],46,567.9448583424902,16,1,false,false,3,false,12,false
[producing],47,582.0671573320041,17,1,true,false,3,false,12,false
