action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,18.357107462580935,1,1,false,false,0,false,0,false
[con_ready1],2,33.00201877245127,1,2,false,false,0,true,0,false
[producing],3,54.75809312409868,2,2,true,false,0,true,0,false
[consuming1],4,56.20046876625827,2,1,false,false,1,false,0,false
[con_ready2],5,62.51718304796812,2,1,false,true,1,false,0,true
[consuming2],6,63.61094214406711,2,0,false,false,1,false,1,false
[producing],7,84.67489481543367,3,1,false,false,1,false,1,false
[con_ready2],8,90.42841293193055,3,1,false,true,1,false,1,true
[consuming2],9,90.66831735985599,3,0,false,false,1,false,2,false
[producing],10,103.55451254368431,4,1,false,false,1,false,2,false
[con_ready1],11,126.13554162195877,4,2,false,false,1,true,2,false
[con_ready2],12,129.45214791673493,4,2,false,true,1,true,2,true
[consuming2],13,131.76354575208978,4,1,false,false,1,true,3,false
[con_ready2],14,135.0833429675614,4,1,false,true,1,true,3,true
[consuming2],15,135.16229121966003,4,0,false,false,1,true,4,false
[producing],16,164.6603350044372,5,1,false,false,1,true,4,false
[producing],17,167.37442361278377,6,1,true,false,1,true,4,false
[consuming1],18,169.81347283313124,6,0,false,false,2,false,4,false
[producing],19,198.52950003720497,7,1,false,false,2,false,4,false
[con_ready1],20,203.21054199503493,7,2,false,false,2,true,4,false
[producing],21,217.3231191751104,8,2,true,false,2,true,4,false
[consuming1],22,217.3768676786906,8,1,false,false,3,false,4,false
[producing],23,236.585954603987,9,1,true,false,3,false,4,false
