action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,10.149380733392139,1,1,false,false,0,false,0,false
[con_ready1],2,18.011499257212968,1,2,false,false,0,true,0,false
[con_ready2],3,62.20307757603495,1,2,false,true,0,true,0,true
[consuming2],4,62.609472356175196,1,1,false,false,0,true,1,false
[con_ready2],5,80.71017110503352,1,1,false,true,0,true,1,true
[consuming2],6,82.2528598559302,1,0,false,false,0,true,2,false
[producing],7,95.03512624453259,2,1,false,false,0,true,2,false
[con_ready2],8,111.45010247678435,2,1,false,true,0,true,2,true
[consuming2],9,112.49833749779876,2,0,false,false,0,true,3,false
[producing],10,132.77159776355708,3,1,false,false,0,true,3,false
[con_ready2],11,164.36773508371917,3,1,false,true,0,true,3,true
[consuming2],12,165.89414666792476,3,0,false,false,0,true,4,false
[producing],13,171.00900343613827,4,1,false,false,0,true,4,false
[con_ready2],14,196.15808684080795,4,1,false,true,0,true,4,true
[consuming2],15,196.42418209446046,4,0,false,false,0,true,5,false
[producing],16,201.45249482922674,5,1,false,false,0,true,5,false
[producing],17,208.06312261871793,6,1,true,false,0,true,5,false
[consuming1],18,209.33588849747034,6,0,false,false,1,false,5,false
[producing],19,298.37087885817925,7,1,false,false,1,false,5,false
[con_ready2],20,301.97406217085313,7,1,false,true,1,false,5,true
[consuming2],21,302.2340672395173,7,0,false,false,1,false,6,false
[producing],22,405.66641312279984,8,1,false,false,1,false,6,false
[con_ready2],23,408.3652604754422,8,1,false,true,1,false,6,true
[consuming2],24,408.69487450020273,8,0,false,false,1,false,7,false
[producing],25,415.6827517892602,9,1,false,false,1,false,7,false
[con_ready1],26,422.9566731089537,9,2,false,false,1,true,7,false
[con_ready2],27,466.1126881022046,9,2,false,true,1,true,7,true
[consuming2],28,466.50049429661306,9,1,false,false,1,true,8,false
[con_ready2],29,483.17949546637624,9,1,false,true,1,true,8,true
[consuming2],30,483.78184068765086,9,0,false,false,1,true,9,false
[producing],31,520.1476633410063,10,1,false,false,1,true,9,false
[producing],32,524.8376400774525,11,1,true,false,1,true,9,false
[consuming1],33,525.6239384627746,11,0,false,false,2,false,9,false
[producing],34,528.9016729253132,12,1,false,false,2,false,9,false
[producing],35,555.3393544045477,13,1,true,false,2,false,9,false
