action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,8.573843371436203,1,1,false,false,0,false,0,false
[con_ready1],2,9.57772430095952,1,2,false,false,0,true,0,false
[con_ready2],3,11.35895177142744,1,2,false,true,0,true,0,true
[consuming2],4,12.42877502991627,1,1,false,false,0,true,1,false
[con_ready2],5,51.84823632988068,1,1,false,true,0,true,1,true
[consuming2],6,52.30982458393352,1,0,false,false,0,true,2,false
[producing],7,63.68504510389701,2,1,false,false,0,true,2,false
[con_ready2],8,80.02094578954375,2,1,false,true,0,true,2,true
[consuming2],9,80.90207967849824,2,0,false,false,0,true,3,false
[producing],10,91.16428808541683,3,1,false,false,0,true,3,false
[producing],11,95.80666466215587,4,1,true,false,0,true,3,false
[consuming1],12,96.15924736918458,4,0,false,false,1,false,3,false
[producing],13,140.51324860665693,5,1,false,false,1,false,3,false
[con_ready2],14,142.44357527512318,5,1,false,true,1,false,3,true
[consuming2],15,142.8497636385812,5,0,false,false,1,false,4,false
[producing],16,169.90824310835708,6,1,false,false,1,false,4,false
[producing],17,172.71242577877248,7,1,true,false,1,false,4,false
