action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,8.359640144741636,1,1,false,false,0,false,0,false
[con_ready1],2,13.959956523297365,1,2,false,false,0,true,0,false
[producing],3,29.7305278622593,2,2,true,false,0,true,0,false
[consuming1],4,34.39750178684389,2,1,false,false,1,false,0,false
[con_ready1],5,41.86001451580515,2,2,false,false,1,true,0,false
[producing],6,42.486036071186334,3,2,true,false,1,true,0,false
[consuming1],7,42.663342404442595,3,1,false,false,2,false,0,false
[con_ready2],8,56.78685373270096,3,1,false,true,2,false,0,true
[consuming2],9,58.11022742000997,3,0,false,false,2,false,1,false
[producing],10,66.55881680172118,4,1,false,false,2,false,1,false
[con_ready1],11,69.79798185398226,4,2,false,false,2,true,1,false
[producing],12,72.33208440665204,5,2,true,false,2,true,1,false
[consuming1],13,73.65048964063344,5,1,false,false,3,false,1,false
[con_ready1],14,92.93957056162421,5,2,false,false,3,true,1,false
[producing],15,101.07627230796037,6,2,true,false,3,true,1,false
[consuming1],16,102.77889889422084,6,1,false,false,4,false,1,false
[con_ready1],17,103.93055616581715,6,2,false,false,4,true,1,false
[con_ready2],18,122.3706234868584,6,2,false,true,4,true,1,true
[consuming2],19,122.97027343676797,6,1,false,false,4,true,2,false
[producing],20,131.7746595618481,7,1,true,false,4,true,2,false
[consuming1],21,132.9097490019693,7,0,false,false,5,false,2,false
[producing],22,149.5874675314427,8,1,false,false,5,false,2,false
[con_ready2],23,150.79652936786957,8,1,false,true,5,false,2,true
[consuming2],24,151.52783569267933,8,0,false,false,5,false,3,false
[producing],25,156.7674090280484,9,1,false,false,5,false,3,false
[con_ready2],26,158.4860668411081,9,1,false,true,5,false,3,true
[consuming2],27,158.8996100131052,9,0,false,false,5,false,4,false
[producing],28,200.2428212735549,10,1,false,false,5,false,4,false
[con_ready2],29,201.9123570536354,10,1,false,true,5,false,4,true
[consuming2],30,202.19564857381624,10,0,false,false,5,false,5,false
[producing],31,204.94857844185944,11,1,false,false,5,false,5,false
[con_ready1],32,207.72727084780732,11,2,false,false,5,true,5,false
[producing],33,239.3342431948864,12,2,true,false,5,true,5,false
[consuming1],34,240.77486041256736,12,1,false,false,6,false,5,false
[producing],35,255.23305232150497,13,1,true,false,6,false,5,false
