action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,37.9394416101846,1,1,false,false,0,false,0,false
[con_ready2],2,50.3973074494242,1,1,false,true,0,false,0,true
[consuming2],3,50.7336776622077,1,0,false,false,0,false,1,false
[producing],4,70.91134406807988,2,1,false,false,0,false,1,false
[con_ready1],5,71.10153882640527,2,2,false,false,0,true,1,false
[con_ready2],6,89.61490260235577,2,2,false,true,0,true,1,true
[consuming2],7,89.62164155166967,2,1,false,false,0,true,2,false
[producing],8,91.25829169857752,3,1,true,false,0,true,2,false
[consuming1],9,91.80408289814433,3,0,false,false,1,false,2,false
[producing],10,115.45677153456901,4,1,false,false,1,false,2,false
[con_ready1],11,119.38659697300149,4,2,false,false,1,true,2,false
[con_ready2],12,143.14478838664232,4,2,false,true,1,true,2,true
[consuming2],13,143.36716184097295,4,1,false,false,1,true,3,false
[producing],14,145.82465262462074,5,1,true,false,1,true,3,false
[consuming1],15,146.8039579849716,5,0,false,false,2,false,3,false
[producing],16,165.2009389595166,6,1,false,false,2,false,3,false
[producing],17,165.4134778460607,7,1,true,false,2,false,3,false
