action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,33.295812928855874,1,1,false,false,0,false,0,false
[con_ready1],2,46.57610776319526,1,2,false,false,0,true,0,false
[con_ready2],3,52.5193197093778,1,2,false,true,0,true,0,true
[consuming2],4,54.06714406782454,1,1,false,false,0,true,1,false
[producing],5,68.46275613968854,2,1,true,false,0,true,1,false
[consuming1],6,68.86032156835851,2,0,false,false,1,false,1,false
[producing],7,96.11495194780657,3,1,false,false,1,false,1,false
[con_ready2],8,103.51622124685088,3,1,false,true,1,false,1,true
[consuming2],9,103.83771196225109,3,0,false,false,1,false,2,false
[producing],10,164.1718337704413,4,1,false,false,1,false,2,false
[con_ready1],11,173.03558765031158,4,2,false,false,1,true,2,false
[producing],12,173.25833947774223,5,2,true,false,1,true,2,false
[consuming1],13,174.0353403132731,5,1,false,false,2,false,2,false
[con_ready2],14,180.68942599100254,5,1,false,true,2,false,2,true
[consuming2],15,181.6073429435585,5,0,false,false,2,false,3,false
[producing],16,190.18962491704204,6,1,false,false,2,false,3,false
[con_ready2],17,190.6703421393197,6,1,false,true,2,false,3,true
[consuming2],18,193.35400780645372,6,0,false,false,2,false,4,false
[producing],19,214.3002724231395,7,1,false,false,2,false,4,false
[con_ready1],20,217.78138947616486,7,2,false,false,2,true,4,false
[producing],21,237.9434390150045,8,2,true,false,2,true,4,false
[consuming1],22,238.2745668725556,8,1,false,false,3,false,4,false
[con_ready2],23,267.60584423414633,8,1,false,true,3,false,4,true
[consuming2],24,268.49393746283766,8,0,false,false,3,false,5,false
[producing],25,268.7412267350015,9,1,false,false,3,false,5,false
[con_ready2],26,277.7869794946275,9,1,false,true,3,false,5,true
[consuming2],27,278.8873213634928,9,0,false,false,3,false,6,false
[producing],28,286.7742316253813,10,1,false,false,3,false,6,false
[con_ready2],29,288.9813877128238,10,1,false,true,3,false,6,true
[consuming2],30,289.39920114487745,10,0,false,false,3,false,7,false
[producing],31,297.81093102946113,11,1,false,false,3,false,7,false
[con_ready2],32,300.9715143138381,11,1,false,true,3,false,7,true
[consuming2],33,303.3577032753748,11,0,false,false,3,false,8,false
[producing],34,341.2228104707549,12,1,false,false,3,false,8,false
[con_ready1],35,360.3840638678896,12,2,false,false,3,true,8,false
[con_ready2],36,368.411180693045,12,2,false,true,3,true,8,true
[consuming2],37,369.22368898871434,12,1,false,false,3,true,9,false
[producing],38,369.4239264699897,13,1,true,false,3,true,9,false
[consuming1],39,369.8778776976972,13,0,false,false,4,false,9,false
[producing],40,398.8887690151723,14,1,false,false,4,false,9,false
[producing],41,409.3144710878372,15,1,true,false,4,false,9,false
