action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,5.865735316306163,1,1,false,false,0,false,0,false
[con_ready2],2,14.496566441695528,1,1,false,true,0,false,0,true
[consuming2],3,15.19231059352196,1,0,false,false,0,false,1,false
[producing],4,37.526828162087725,2,1,false,false,0,false,1,false
[con_ready1],5,63.24032710942711,2,2,false,false,0,true,1,false
[producing],6,108.75937224736933,3,2,true,false,0,true,1,false
[consuming1],7,110.42869297123106,3,1,false,false,1,false,1,false
[con_ready2],8,112.56726019815196,3,1,false,true,1,false,1,true
[consuming2],9,112.9646735268498,3,0,false,false,1,false,2,false
[producing],10,129.16510595197494,4,1,false,false,1,false,2,false
[producing],11,134.87041283508674,5,1,true,false,1,false,2,false
