action,step,time,p,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,false,false,0,false,0,false
[producing],1,2.755075690983779,1,1,false,false,0,false,0,false
[con_ready2],2,4.980965950814587,1,1,false,true,0,false,0,true
[consuming2],3,5.694607661323616,1,0,false,false,0,false,1,false
[producing],4,53.53618828955268,2,1,false,false,0,false,1,false
[con_ready2],5,60.59515636469864,2,1,false,true,0,false,1,true
[consuming2],6,62.73104551184213,2,0,false,false,0,false,2,false
[producing],7,76.46596464264154,3,1,false,false,0,false,2,false
[con_ready1],8,109.16144136486622,3,2,false,false,0,true,2,false
[producing],9,113.53031520419823,4,2,true,false,0,true,2,false
[consuming1],10,115.46157251025234,4,1,false,false,1,false,2,false
[producing],11,119.75922513827717,5,1,true,false,1,false,2,false
