action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,14.157556703111016,0,1,1,false,false,0,false,0,false
[con_ready1],2,19.63281566093618,0,1,2,false,false,0,true,0,false
[producing],3,21.098676954408788,1,1,3,false,false,0,true,0,false
[con_ready2],4,36.879142443559466,1,1,3,false,true,0,true,0,true
[consuming2],5,37.08029904336845,1,1,2,false,false,0,true,1,false
[producing],6,40.59901253869318,2,1,3,false,false,0,true,1,false
[con_ready2],7,46.941617521585535,2,1,3,false,true,0,true,1,true
[consuming2],8,49.41735943028832,2,1,2,false,false,0,true,2,false
[producing2],9,50.85439441209882,2,2,2,true,false,0,true,2,false
[consuming1],10,50.97436584392225,2,2,1,false,false,1,false,2,false
[producing],11,54.77159289026242,3,2,2,false,false,1,false,2,false
[con_ready1],12,55.657120796824515,3,2,3,false,false,1,true,2,false
[producing],13,58.18312044326376,4,2,4,false,false,1,true,2,false
[producing],14,60.893931747172815,5,2,5,false,false,1,true,2,false
[con_ready2],15,70.41331540153064,5,2,5,false,true,1,true,2,true
[consuming2],16,70.45512020519833,5,2,4,false,false,1,true,3,false
[producing2],17,78.56090573897364,5,3,4,true,false,1,true,3,false
[consuming1],18,78.67590249788705,5,3,3,false,false,2,false,3,false
[con_ready1],19,87.55728078726706,5,3,4,false,false,2,true,3,false
[producing],20,92.10378733392245,6,3,5,false,false,2,true,3,false
[producing2],21,96.61370589234905,6,4,5,true,false,2,true,3,false
[consuming1],22,98.73447592953339,6,4,4,false,false,3,false,3,false
[con_ready2],23,109.93895165155142,6,4,4,false,true,3,false,3,true
[consuming2],24,110.26816152398509,6,4,3,false,false,3,false,4,false
[con_ready1],25,122.02777363246008,6,4,4,false,false,3,true,4,false
[producing2],26,128.4879517250517,6,5,4,true,false,3,true,4,false
[consuming1],27,130.0498970941361,6,5,3,false,false,4,false,4,false
[con_ready2],28,149.05025019866832,6,5,3,false,true,4,false,4,true
[consuming2],29,149.30616588739846,6,5,2,false,false,4,false,5,false
[con_ready1],30,149.47508941934478,6,5,3,false,false,4,true,5,false
[con_ready2],31,150.18668700747264,6,5,3,false,true,4,true,5,true
[consuming2],32,152.19244660305873,6,5,2,false,false,4,true,6,false
[producing2],33,158.24840373236535,6,6,2,true,false,4,true,6,false
[consuming1],34,158.98644430856817,6,6,1,false,false,5,false,6,false
[con_ready1],35,174.73714236740665,6,6,2,false,false,5,true,6,false
[con_ready2],36,174.9091933264608,6,6,2,false,true,5,true,6,true
[consuming2],37,176.14236592111837,6,6,1,false,false,5,true,7,false
[producing],38,192.5935091105555,7,6,2,false,false,5,true,7,false
[con_ready2],39,196.0536407085978,7,6,2,false,true,5,true,7,true
[consuming2],40,196.92979366376323,7,6,1,false,false,5,true,8,false
[producing2],41,198.38751518912812,7,7,1,true,false,5,true,8,false
[consuming1],42,201.87423599364004,7,7,0,false,false,6,false,8,false
[producing2],43,209.14400882880992,7,8,1,false,false,6,false,8,false
[con_ready1],44,212.03262721364152,7,8,2,false,false,6,true,8,false
[producing],45,213.0683622036905,8,8,3,false,false,6,true,8,false
[producing2],46,232.55811366145377,8,9,3,true,false,6,true,8,false
[consuming1],47,232.69786000277247,8,9,2,false,false,7,false,8,false
[producing],48,233.02819217905864,9,9,3,false,false,7,false,8,false
[con_ready2],49,234.93560745852838,9,9,3,false,true,7,false,8,true
[consuming2],50,235.71093496604794,9,9,2,false,false,7,false,9,false
[producing2],51,241.95859268271536,9,10,2,true,false,7,false,9,false
