action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,6.827418393706268,0,1,1,false,false,0,false,0,false
[con_ready1],2,11.271636118448717,0,1,2,false,false,0,true,0,false
[producing],3,24.5606744150518,1,1,3,false,false,0,true,0,false
[producing2],4,27.303381802316544,1,2,3,true,false,0,true,0,false
[consuming1],5,27.570626769030586,1,2,2,false,false,1,false,0,false
[con_ready1],6,43.960463117841215,1,2,3,false,false,1,true,0,false
[producing],7,45.2181417085325,2,2,4,false,false,1,true,0,false
[producing],8,90.00656702382642,3,2,5,false,false,1,true,0,false
[producing],9,123.8448229575952,4,2,6,false,false,1,true,0,false
[producing2],10,145.87249281089964,4,3,6,true,false,1,true,0,false
[consuming1],11,146.02900606349718,4,3,5,false,false,2,false,0,false
[con_ready1],12,146.1091641428326,4,3,6,false,false,2,true,0,false
[producing],13,149.69859048714602,5,3,7,false,false,2,true,0,false
[producing2],14,149.87261372798727,5,4,7,true,false,2,true,0,false
[consuming1],15,151.0452872921318,5,4,6,false,false,3,false,0,false
[producing2],16,151.94498145757143,5,5,6,true,false,3,false,0,false
