action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,6.590040696404151,1,0,1,false,false,0,false,0,false
[producing],2,7.126615931732153,2,0,2,false,false,0,false,0,false
[con_ready1],3,17.8231616092177,2,0,3,false,false,0,true,0,false
[con_ready2],4,25.39873668637232,2,0,3,false,true,0,true,0,true
[consuming2],5,26.513715991066924,2,0,2,false,false,0,true,1,false
[producing2],6,32.66447120963227,2,1,2,true,false,0,true,1,false
[consuming1],7,33.3146537553997,2,1,1,false,false,1,false,1,false
[con_ready1],8,42.56534757598391,2,1,2,false,false,1,true,1,false
[producing],9,44.65102777664865,3,1,3,false,false,1,true,1,false
[producing],10,50.643764301475706,4,1,4,false,false,1,true,1,false
[producing2],11,58.24690307791738,4,2,4,true,false,1,true,1,false
[consuming1],12,60.88255672038933,4,2,3,false,false,2,false,1,false
[producing],13,61.10383012829154,5,2,4,false,false,2,false,1,false
[con_ready1],14,65.50303274877055,5,2,5,false,false,2,true,1,false
[con_ready2],15,68.06416950270702,5,2,5,false,true,2,true,1,true
[consuming2],16,70.5571540899877,5,2,4,false,false,2,true,2,false
[producing2],17,78.63227007001629,5,3,4,true,false,2,true,2,false
[consuming1],18,80.1505994261832,5,3,3,false,false,3,false,2,false
[producing2],19,84.07395830993788,5,4,3,true,false,3,false,2,false
