action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,6.237794926016379,1,0,1,false,false,0,false,0,false
[con_ready2],2,7.829405400574361,1,0,1,false,true,0,false,0,true
[consuming2],3,8.887050455530648,1,0,0,false,false,0,false,1,false
[producing2],4,11.762513158589936,1,1,1,false,false,0,false,1,false
[con_ready1],5,18.590319995273106,1,1,2,false,false,0,true,1,false
[con_ready2],6,36.885728838485456,1,1,2,false,true,0,true,1,true
[consuming2],7,38.44582380465741,1,1,1,false,false,0,true,2,false
[producing],8,59.538652738838486,2,1,2,false,false,0,true,2,false
[producing],9,70.30982716816469,3,1,3,false,false,0,true,2,false
[con_ready2],10,71.10797317701645,3,1,3,false,true,0,true,2,true
[consuming2],11,71.45964192891908,3,1,2,false,false,0,true,3,false
[producing2],12,77.22513912780826,3,2,2,true,false,0,true,3,false
[consuming1],13,77.38839565257871,3,2,1,false,false,1,false,3,false
[con_ready2],14,85.35994011261386,3,2,1,false,true,1,false,3,true
[consuming2],15,86.4271533025874,3,2,0,false,false,1,false,4,false
[producing2],16,104.69084195193835,3,3,1,false,false,1,false,4,false
[producing],17,114.71259782603622,4,3,2,false,false,1,false,4,false
[con_ready1],18,126.88422044433513,4,3,3,false,false,1,true,4,false
[producing],19,134.61671709802602,5,3,4,false,false,1,true,4,false
[con_ready2],20,141.0384278019914,5,3,4,false,true,1,true,4,true
[consuming2],21,141.8437509627088,5,3,3,false,false,1,true,5,false
[producing2],22,142.39742061627766,5,4,3,true,false,1,true,5,false
[consuming1],23,144.47860629810714,5,4,2,false,false,2,false,5,false
[producing2],24,156.66438103623915,5,5,2,true,false,2,false,5,false
