action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,10.114896696583443,1,0,1,false,false,0,false,0,false
[con_ready2],2,13.518619311572381,1,0,1,false,true,0,false,0,true
[consuming2],3,14.0540563042096,1,0,0,false,false,0,false,1,false
[producing],4,51.19050075228511,2,0,1,false,false,0,false,1,false
[con_ready2],5,54.34785450534266,2,0,1,false,true,0,false,1,true
[consuming2],6,55.532411482459345,2,0,0,false,false,0,false,2,false
[producing2],7,61.636766295273034,2,1,1,false,false,0,false,2,false
[con_ready2],8,62.00286102278687,2,1,1,false,true,0,false,2,true
[consuming2],9,62.337509394138785,2,1,0,false,false,0,false,3,false
[producing2],10,62.91837651281936,2,2,1,false,false,0,false,3,false
[producing],11,76.193858153103,3,2,2,false,false,0,false,3,false
[con_ready2],12,86.28712662327993,3,2,2,false,true,0,false,3,true
[consuming2],13,86.61759539626355,3,2,1,false,false,0,false,4,false
[con_ready1],14,87.85982170526866,3,2,2,false,false,0,true,4,false
[producing2],15,90.07909663198488,3,3,2,true,false,0,true,4,false
[consuming1],16,90.51694252163023,3,3,1,false,false,1,false,4,false
[producing],17,107.14404807598878,4,3,2,false,false,1,false,4,false
[con_ready1],18,108.8628539063515,4,3,3,false,false,1,true,4,false
[con_ready2],19,119.0050559836088,4,3,3,false,true,1,true,4,true
[consuming2],20,119.46086815241948,4,3,2,false,false,1,true,5,false
[con_ready2],21,131.00384340351866,4,3,2,false,true,1,true,5,true
[consuming2],22,132.90635146401772,4,3,1,false,false,1,true,6,false
[con_ready2],23,138.9447455899192,4,3,1,false,true,1,true,6,true
[consuming2],24,141.49465953606412,4,3,0,false,false,1,true,7,false
[producing2],25,143.21046294000706,4,4,1,false,false,1,true,7,false
[producing2],26,157.0570584136687,4,5,1,true,false,1,true,7,false
[consuming1],27,157.99434764186302,4,5,0,false,false,2,false,7,false
[producing],28,162.2834118433259,5,5,1,false,false,2,false,7,false
[con_ready1],29,170.57244377735475,5,5,2,false,false,2,true,7,false
[producing],30,174.27333659122746,6,5,3,false,false,2,true,7,false
[producing],31,186.83604980983714,7,5,4,false,false,2,true,7,false
[producing2],32,187.50592544497383,7,6,4,true,false,2,true,7,false
[consuming1],33,187.66088451877283,7,6,3,false,false,3,false,7,false
[con_ready2],34,195.29956650838716,7,6,3,false,true,3,false,7,true
[consuming2],35,195.33542175931143,7,6,2,false,false,3,false,8,false
[con_ready2],36,195.84726068836912,7,6,2,false,true,3,false,8,true
[consuming2],37,197.15617512418356,7,6,1,false,false,3,false,9,false
[producing],38,197.795035950035,8,6,2,false,false,3,false,9,false
[con_ready1],39,198.40729265069598,8,6,3,false,false,3,true,9,false
[producing2],40,198.50218590766696,8,7,3,true,false,3,true,9,false
[consuming1],41,198.554827118983,8,7,2,false,false,4,false,9,false
[con_ready2],42,220.9630013131986,8,7,2,false,true,4,false,9,true
[consuming2],43,222.97922880750914,8,7,1,false,false,4,false,10,false
[producing2],44,223.59109380205317,8,8,1,true,false,4,false,10,false
