action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing],1,1.9236423378219893,1,0,1,false,false,0,false,0,false
[con_ready1],2,4.484529443771945,1,0,2,false,false,0,true,0,false
[producing],3,10.944044595674223,2,0,3,false,false,0,true,0,false
[con_ready2],4,27.925563319100696,2,0,3,false,true,0,true,0,true
[consuming2],5,28.05495506354423,2,0,2,false,false,0,true,1,false
[con_ready2],6,40.529510814714165,2,0,2,false,true,0,true,1,true
[consuming2],7,41.772861432015425,2,0,1,false,false,0,true,2,false
[con_ready2],8,45.60585321581502,2,0,1,false,true,0,true,2,true
[consuming2],9,45.93790537117245,2,0,0,false,false,0,true,3,false
[producing],10,72.18586742050233,3,0,1,false,false,0,true,3,false
[con_ready2],11,101.95100337200957,3,0,1,false,true,0,true,3,true
[consuming2],12,103.72197022658574,3,0,0,false,false,0,true,4,false
[producing],13,121.5752897244827,4,0,1,false,false,0,true,4,false
[producing],14,122.74701386111516,5,0,2,false,false,0,true,4,false
[producing],15,143.4339650730271,6,0,3,false,false,0,true,4,false
[con_ready2],16,143.83804849761316,6,0,3,false,true,0,true,4,true
[consuming2],17,144.36847289519002,6,0,2,false,false,0,true,5,false
[producing],18,153.1780602941235,7,0,3,false,false,0,true,5,false
[producing2],19,164.54323592722724,7,1,3,true,false,0,true,5,false
[consuming1],20,165.06445834430102,7,1,2,false,false,1,false,5,false
[con_ready1],21,167.52157991114095,7,1,3,false,false,1,true,5,false
[producing],22,167.68201181321606,8,1,4,false,false,1,true,5,false
[producing2],23,183.10594811070567,8,2,4,true,false,1,true,5,false
[consuming1],24,183.7977536459452,8,2,3,false,false,2,false,5,false
[producing2],25,200.36629635243358,8,3,3,true,false,2,false,5,false
