action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,8.407094470487507,0,1,1,false,false,0,false,0,false
[con_ready1],2,18.840962156836312,0,1,2,false,false,0,true,0,false
[con_ready2],3,42.64836877383908,0,1,2,false,true,0,true,0,true
[consuming2],4,42.91790083317289,0,1,1,false,false,0,true,1,false
[producing],5,64.12310527705142,1,1,2,false,false,0,true,1,false
[producing],6,73.99149853495157,2,1,3,false,false,0,true,1,false
[producing],7,93.16951471544499,3,1,4,false,false,0,true,1,false
[con_ready2],8,119.28493185588097,3,1,4,false,true,0,true,1,true
[consuming2],9,120.40046314686884,3,1,3,false,false,0,true,2,false
[con_ready2],10,131.55841845174132,3,1,3,false,true,0,true,2,true
[consuming2],11,133.04668058936903,3,1,2,false,false,0,true,3,false
[con_ready2],12,137.02703317942212,3,1,2,false,true,0,true,3,true
[consuming2],13,137.19128193006128,3,1,1,false,false,0,true,4,false
[producing2],14,138.73713430964006,3,2,1,true,false,0,true,4,false
[consuming1],15,140.4247205662405,3,2,0,false,false,1,false,4,false
[producing],16,145.0771507591019,4,2,1,false,false,1,false,4,false
[producing2],17,147.6572005642242,4,3,1,true,false,1,false,4,false
