action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,4.047716978058,0,1,1,false,false,0,false,0,false
[producing],2,4.2712016952762335,1,1,2,false,false,0,false,0,false
[con_ready2],3,15.94231853493137,1,1,2,false,true,0,false,0,true
[consuming2],4,16.815357624558562,1,1,1,false,false,0,false,1,false
[con_ready2],5,25.751121665813095,1,1,1,false,true,0,false,1,true
[consuming2],6,25.86371909041579,1,1,0,false,false,0,false,2,false
[producing],7,37.22607423860815,2,1,1,false,false,0,false,2,false
[con_ready1],8,49.30048163300413,2,1,2,false,false,0,true,2,false
[con_ready2],9,64.38560959141489,2,1,2,false,true,0,true,2,true
[consuming2],10,64.91253577430646,2,1,1,false,false,0,true,3,false
[producing],11,74.99063201079723,3,1,2,false,false,0,true,3,false
[con_ready2],12,81.85510178019629,3,1,2,false,true,0,true,3,true
[consuming2],13,84.56286624835316,3,1,1,false,false,0,true,4,false
[con_ready2],14,87.50892262089475,3,1,1,false,true,0,true,4,true
[consuming2],15,87.56706810421755,3,1,0,false,false,0,true,5,false
[producing],16,97.27832109785973,4,1,1,false,false,0,true,5,false
[con_ready2],17,115.65100141547774,4,1,1,false,true,0,true,5,true
[consuming2],18,116.68381443684127,4,1,0,false,false,0,true,6,false
[producing2],19,176.26609848884596,4,2,1,false,false,0,true,6,false
[con_ready2],20,177.15137090421862,4,2,1,false,true,0,true,6,true
[consuming2],21,177.98992911017606,4,2,0,false,false,0,true,7,false
[producing2],22,218.15920894084226,4,3,1,false,false,0,true,7,false
[producing2],23,222.041532757407,4,4,1,true,false,0,true,7,false
[consuming1],24,222.70218495070904,4,4,0,false,false,1,false,7,false
[producing],25,224.50736853008502,5,4,1,false,false,1,false,7,false
[producing],26,260.64729943353535,6,4,2,false,false,1,false,7,false
[con_ready1],27,282.74389055137306,6,4,3,false,false,1,true,7,false
[producing2],28,286.5613182994784,6,5,3,true,false,1,true,7,false
[consuming1],29,288.5978597920741,6,5,2,false,false,2,false,7,false
[con_ready2],30,295.29543381223186,6,5,2,false,true,2,false,7,true
[consuming2],31,296.5656764675096,6,5,1,false,false,2,false,8,false
[producing2],32,299.2248584536001,6,6,1,true,false,2,false,8,false
