action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,21.540147091388413,0,1,1,false,false,0,false,0,false
[con_ready1],2,26.040335526983156,0,1,2,false,false,0,true,0,false
[con_ready2],3,37.15854463607518,0,1,2,false,true,0,true,0,true
[consuming2],4,37.77389725978424,0,1,1,false,false,0,true,1,false
[con_ready2],5,41.09669584564335,0,1,1,false,true,0,true,1,true
[consuming2],6,42.49071282302888,0,1,0,false,false,0,true,2,false
[producing2],7,42.815539839944684,0,2,1,false,false,0,true,2,false
[con_ready2],8,45.64556663804654,0,2,1,false,true,0,true,2,true
[consuming2],9,47.08662722509411,0,2,0,false,false,0,true,3,false
[producing2],10,48.690035625655845,0,3,1,false,false,0,true,3,false
[producing2],11,50.22208727052782,0,4,1,true,false,0,true,3,false
[consuming1],12,50.70718880926692,0,4,0,false,false,1,false,3,false
[producing],13,76.83262123505979,1,4,1,false,false,1,false,3,false
[producing],14,77.94235238926831,2,4,2,false,false,1,false,3,false
[con_ready2],15,93.41759165954701,2,4,2,false,true,1,false,3,true
[consuming2],16,93.7825249775427,2,4,1,false,false,1,false,4,false
[producing2],17,94.89586360763764,2,5,1,true,false,1,false,4,false
