action,step,time,p,p2,b,serving1,serving2,c1,getting1,c2,getting2
-,0,0.0,0,0,0,false,false,0,false,0,false
[producing2],1,9.936863254194682,0,1,1,false,false,0,false,0,false
[con_ready2],2,16.674692189956634,0,1,1,false,true,0,false,0,true
[consuming2],3,19.011915224535116,0,1,0,false,false,0,false,1,false
[producing2],4,31.25457818974539,0,2,1,false,false,0,false,1,false
[con_ready1],5,45.56774276789383,0,2,2,false,false,0,true,1,false
[con_ready2],6,50.36893756117686,0,2,2,false,true,0,true,1,true
[consuming2],7,51.051447325148686,0,2,1,false,false,0,true,2,false
[con_ready2],8,65.32489169971625,0,2,1,false,true,0,true,2,true
[consuming2],9,66.7239461454954,0,2,0,false,false,0,true,3,false
[producing2],10,84.46983017370158,0,3,1,false,false,0,true,3,false
[producing2],11,100.38626564321825,0,4,1,true,false,0,true,3,false
[consuming1],12,102.16766369017371,0,4,0,false,false,1,false,3,false
[producing2],13,111.18173079979013,0,5,1,false,false,1,false,3,false
[con_ready2],14,111.32808877850397,0,5,1,false,true,1,false,3,true
[consuming2],15,111.90908049756808,0,5,0,false,false,1,false,4,false
[producing],16,114.54502002036601,1,5,1,false,false,1,false,4,false
[con_ready2],17,121.09479704216767,1,5,1,false,true,1,false,4,true
[consuming2],18,121.30807349185757,1,5,0,false,false,1,false,5,false
[producing],19,131.6715483104366,2,5,1,false,false,1,false,5,false
[con_ready1],20,136.46485492290583,2,5,2,false,false,1,true,5,false
[con_ready2],21,155.1202944683699,2,5,2,false,true,1,true,5,true
[consuming2],22,156.58863678245498,2,5,1,false,false,1,true,6,false
[producing],23,213.34114266666325,3,5,2,false,false,1,true,6,false
[producing],24,220.87245945579883,4,5,3,false,false,1,true,6,false
[con_ready2],25,226.36183771877646,4,5,3,false,true,1,true,6,true
[consuming2],26,226.54364526492247,4,5,2,false,false,1,true,7,false
[producing],27,231.24752015737573,5,5,3,false,false,1,true,7,false
[producing2],28,247.4613863719724,5,6,3,true,false,1,true,7,false
[consuming1],29,247.99718796574246,5,6,2,false,false,2,false,7,false
[producing2],30,265.8320357773628,5,7,2,true,false,2,false,7,false
