,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X7_GET_req],2,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,REST_X7,3,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,REST_X7,4,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5,[X7_X16_GET_req],5,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
6,REST_X16,6,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0
7,REST_X16,7,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0
8,[X16_X18_GET_req],8,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,1,0
9,REST_X18,9,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,2,0
10,REST_X18,10,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,4,0
11,[X16_X18_GET_resp_5xx],11,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0
12,[X16_X18_GET_req],12,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,1,0
13,REST_X18,13,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,2,0
14,REST_X18,14,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,3,0
15,[X16_X18_GET_resp_2xx],15,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0
16,[X7_X16_GET_resp_2xx],16,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
17,[X0_X7_GET_resp_2xx],17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,REST_X0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,[X0_X14_GET_req],19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,REST_X14,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
21,REST_X14,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
22,[X14_X17_GET_req],22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
23,REST_X17,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0
24,REST_X17,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0
25,[X17_X3_GET_req],25,11,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0
26,REST_X3,26,11,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0
27,REST_X3,27,11,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0
28,[X17_X3_GET_resp_2xx],28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
29,[X14_X17_GET_resp_2xx],29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
30,[X0_X14_GET_resp_2xx],30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,REST_X0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,[X0_X10_GET_req],32,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,REST_X10,33,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
34,REST_X10,34,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
35,[X0_X10_GET_resp_2xx],35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,REST_X0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,[X0_X10_GET_req],37,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,REST_X10,38,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
39,REST_X10,39,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
40,[X0_X10_GET_resp_2xx],40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,REST_X0,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,[X0_X7_GET_req],42,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,REST_X7,43,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
44,REST_X7,44,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
45,[X7_X16_GET_req],45,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0
46,REST_X16,46,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0
47,REST_X16,47,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0
48,[X16_X18_GET_req],48,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,1,0
49,REST_X18,49,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,2,0
