,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X19_GET_req],2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,REST_X19,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,REST_X19,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,[X19_X11_GET_req],5,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
6,REST_X11,6,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
7,REST_X11,7,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
8,[X11_X15_GET_req],8,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,6
9,REST_X15,9,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,6
10,REST_X15,10,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,6
11,[X15_X16_GET_req],11,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,1,0,0,6
12,REST_X16,12,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,2,0,0,6
13,REST_X16,13,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,5,0,0,6
14,[X16_X14_GET_req],14,19,0,0,0,0,0,0,0,0,0,0,6,0,0,1,10,6,0,0,6
15,REST_X14,15,19,0,0,0,0,0,0,0,0,0,0,6,0,0,2,10,6,0,0,6
16,REST_X14,16,19,0,0,0,0,0,0,0,0,0,0,6,0,0,3,10,6,0,0,6
17,[X16_X14_GET_resp_2xx],17,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,3,0,0,6
18,[X15_X16_GET_resp_2xx],18,19,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,6
19,[X11_X15_GET_resp_2xx],19,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
20,[X19_X11_GET_resp_2xx],20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21,[X0_X19_GET_resp_2xx],21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,REST_X0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,[X0_X9_GET_req],23,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,REST_X9,24,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25,REST_X9,25,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
26,[X9_X4_GET_req],26,3,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
27,REST_X4,27,3,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
28,REST_X4,28,3,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
29,[X4_X6_GET_req],29,3,0,0,0,6,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
30,REST_X6,30,3,0,0,0,6,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0
31,REST_X6,31,3,0,0,0,6,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0
32,[X6_X2_GET_req],32,3,0,1,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0
33,REST_X2,33,3,0,2,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0
34,REST_X2,34,3,0,5,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0
35,[X2_X5_GET_req],35,3,0,6,0,6,1,6,0,0,6,0,0,0,0,0,0,0,0,0,0
36,REST_X5,36,3,0,6,0,6,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0
37,REST_X5,37,3,0,6,0,6,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0
38,[X2_X5_GET_resp_2xx],38,3,0,3,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0
39,[X6_X2_GET_resp_2xx],39,3,0,0,0,6,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0
40,[X4_X6_GET_resp_2xx],40,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
41,[X9_X4_GET_resp_2xx],41,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
42,[X0_X9_GET_resp_2xx],42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,REST_X0,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,[X0_X19_GET_req],44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,REST_X19,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46,REST_X19,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
47,[X19_X11_GET_req],47,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
48,REST_X11,48,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
