action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,57.58343707955291,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing],2,63.24656163199294,2,0,0,2,false,false,false,0,false,0,false,0,false
[producing],3,71.75305117794218,3,0,0,3,false,false,false,0,false,0,false,0,false
[con_ready2],4,73.64843890537497,3,0,0,3,false,true,false,0,false,0,true,0,false
[consuming2],5,73.76636317259744,3,0,0,2,false,false,false,0,false,1,false,0,false
[con_ready1],6,84.35905494416093,3,0,0,2,true,false,false,0,true,1,false,0,false
[consuming1],7,84.4257656187961,3,0,0,1,false,false,false,1,false,1,false,0,false
[producing2],8,86.19007409855324,3,1,0,2,false,false,false,1,false,1,false,0,false
[con_ready3],9,107.98818626552354,3,1,0,2,false,false,true,1,false,1,false,0,true
[consuming3],10,109.52557217582653,3,1,0,1,false,false,false,1,false,1,false,1,false
[producing3],11,113.34055236513124,3,1,1,2,false,false,false,1,false,1,false,1,false
[producing],12,118.6034948212619,4,1,1,3,false,false,false,1,false,1,false,1,false
[producing2],13,121.1366936503196,4,2,1,4,false,false,false,1,false,1,false,1,false
[con_ready2],14,139.87318850061774,4,2,1,4,false,true,false,1,false,1,true,1,false
[consuming2],15,139.97151318549615,4,2,1,3,false,false,false,1,false,2,false,1,false
[producing3],16,149.70456528364082,4,2,2,4,false,false,false,1,false,2,false,1,false
[con_ready1],17,157.69528353031322,4,2,2,4,true,false,false,1,true,2,false,1,false
[consuming1],18,157.93989470311234,4,2,2,3,false,false,false,2,false,2,false,1,false
[producing3],19,158.18645642001337,4,2,3,4,false,false,false,2,false,2,false,1,false
[producing2],20,159.05861764298942,4,3,3,5,false,false,false,2,false,2,false,1,false
[con_ready3],21,160.27185544311683,4,3,3,5,false,false,true,2,false,2,false,1,true
[consuming3],22,161.35332214231138,4,3,3,4,false,false,false,2,false,2,false,2,false
[producing2],23,163.05047671758027,4,4,3,5,false,false,false,2,false,2,false,2,false
[con_ready3],24,165.6966252537249,4,4,3,5,false,false,true,2,false,2,false,2,true
[consuming3],25,166.5546184844709,4,4,3,4,false,false,false,2,false,2,false,3,false
[con_ready3],26,169.51197222770693,4,4,3,4,false,false,true,2,false,2,false,3,true
[consuming3],27,173.3007526190857,4,4,3,3,false,false,false,2,false,2,false,4,false
[producing2],28,176.02920580901846,4,5,3,4,false,false,false,2,false,2,false,4,false
[producing3],29,177.0576635301688,4,5,4,5,false,false,false,2,false,2,false,4,false
[producing],30,180.2745372299056,5,5,4,6,false,false,false,2,false,2,false,4,false
[producing2],31,180.44785870472754,5,6,4,7,false,false,false,2,false,2,false,4,false
[con_ready2],32,185.07257737031958,5,6,4,7,false,true,false,2,false,2,true,4,false
[consuming2],33,186.11671792953632,5,6,4,6,false,false,false,2,false,3,false,4,false
[con_ready1],34,186.77121669638413,5,6,4,6,true,false,false,2,true,3,false,4,false
[consuming1],35,187.2497264990653,5,6,4,5,false,false,false,3,false,3,false,4,false
[con_ready1],36,188.08287022121186,5,6,4,5,true,false,false,3,true,3,false,4,false
[consuming1],37,189.11113161860447,5,6,4,4,false,false,false,4,false,3,false,4,false
