action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,30.333261940217387,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing3],2,32.077163750374524,1,0,1,2,false,false,false,0,false,0,false,0,false
[con_ready2],3,36.6263450728117,1,0,1,2,false,true,false,0,false,0,true,0,false
[consuming2],4,36.757147195523835,1,0,1,1,false,false,false,0,false,1,false,0,false
[producing3],5,38.38360746858082,1,0,2,2,false,false,false,0,false,1,false,0,false
[con_ready1],6,39.371021828528775,1,0,2,3,false,false,false,0,true,1,false,0,false
[producing2],7,42.225602802165476,1,1,2,4,false,false,false,0,true,1,false,0,false
[producing3],8,44.747819925151354,1,1,3,4,true,false,false,0,true,1,false,0,false
[consuming1],9,46.36012723435251,1,1,3,3,false,false,false,1,false,1,false,0,false
[con_ready1],10,49.34852839796262,1,1,3,4,false,false,false,1,true,1,false,0,false
[producing2],11,57.25242330892035,1,2,3,5,false,false,false,1,true,1,false,0,false
[producing2],12,63.847353199099615,1,3,3,6,false,false,false,1,true,1,false,0,false
[con_ready3],13,70.7564305666119,1,3,3,6,false,false,true,1,true,1,false,0,true
[consuming3],14,71.35801467896567,1,3,3,5,false,false,false,1,true,1,false,1,false
[producing3],15,73.2935445981512,1,3,4,6,false,false,false,1,true,1,false,1,false
[producing2],16,83.86444874394374,1,4,4,7,false,false,false,1,true,1,false,1,false
[con_ready2],17,88.8534440056147,1,4,4,7,false,true,false,1,true,1,true,1,false
[consuming2],18,89.83855600995331,1,4,4,6,false,false,false,1,true,2,false,1,false
[producing],19,105.63891361265038,2,4,4,7,false,false,false,1,true,2,false,1,false
[con_ready3],20,109.21441324368813,2,4,4,7,false,false,true,1,true,2,false,1,true
[consuming3],21,109.47864928324796,2,4,4,6,false,false,false,1,true,2,false,2,false
[producing3],22,109.59843068728281,2,4,5,6,true,false,false,1,true,2,false,2,false
[consuming1],23,111.41454022508593,2,4,5,5,false,false,false,2,false,2,false,2,false
[producing2],24,112.23979465565841,2,5,5,6,false,false,false,2,false,2,false,2,false
[producing3],25,115.62863477181598,2,5,6,6,true,false,false,2,false,2,false,2,false
