action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,17.477771333422133,1,0,0,1,false,false,false,0,false,0,false,0,false
[con_ready1],2,22.14074250775257,1,0,0,2,false,false,false,0,true,0,false,0,false
[producing2],3,25.9646048184169,1,1,0,3,false,false,false,0,true,0,false,0,false
[producing2],4,33.91989709076479,1,2,0,4,false,false,false,0,true,0,false,0,false
[producing2],5,40.32382121528009,1,3,0,5,false,false,false,0,true,0,false,0,false
[producing2],6,44.01099036292276,1,4,0,6,false,false,false,0,true,0,false,0,false
[producing3],7,47.43597294446714,1,4,1,6,true,false,false,0,true,0,false,0,false
[consuming1],8,47.469414900019146,1,4,1,5,false,false,false,1,false,0,false,0,false
[producing],9,50.51696763347429,2,4,1,6,false,false,false,1,false,0,false,0,false
[producing],10,51.89704917003686,3,4,1,7,false,false,false,1,false,0,false,0,false
[con_ready3],11,57.18242689417798,3,4,1,7,false,false,true,1,false,0,false,0,true
[consuming3],12,57.85214207742472,3,4,1,6,false,false,false,1,false,0,false,1,false
[con_ready2],13,69.69960668618384,3,4,1,6,false,true,false,1,false,0,true,1,false
[consuming2],14,70.17503629013349,3,4,1,5,false,false,false,1,false,1,false,1,false
[producing3],15,70.64310407093292,3,4,2,6,false,false,false,1,false,1,false,1,false
[producing2],16,82.64181414452186,3,5,2,7,false,false,false,1,false,1,false,1,false
[con_ready3],17,86.69442503987551,3,5,2,7,false,false,true,1,false,1,false,1,true
[consuming3],18,86.86106037119359,3,5,2,6,false,false,false,1,false,1,false,2,false
[producing],19,87.0927162038516,4,5,2,7,false,false,false,1,false,1,false,2,false
[producing3],20,100.44954607904087,4,5,3,7,true,false,false,1,false,1,false,2,false
