action,step,time,p,p2,p3,b,serving1,serving2,serving3,c1,getting1,c2,getting2,c3,getting3
-,0,0.0,0,0,0,0,false,false,false,0,false,0,false,0,false
[producing],1,31.28954846096382,1,0,0,1,false,false,false,0,false,0,false,0,false
[producing3],2,32.15060881987165,1,0,1,2,false,false,false,0,false,0,false,0,false
[producing2],3,36.14954539851743,1,1,1,3,false,false,false,0,false,0,false,0,false
[con_ready3],4,46.87274319361465,1,1,1,3,false,false,true,0,false,0,false,0,true
[consuming3],5,47.61760083936171,1,1,1,2,false,false,false,0,false,0,false,1,false
[producing2],6,47.95243676936074,1,2,1,3,false,false,false,0,false,0,false,1,false
[producing3],7,53.80209646480063,1,2,2,4,false,false,false,0,false,0,false,1,false
[producing2],8,55.98812128741376,1,3,2,5,false,false,false,0,false,0,false,1,false
[con_ready3],9,60.72126927076811,1,3,2,5,false,false,true,0,false,0,false,1,true
[consuming3],10,62.538662759919085,1,3,2,4,false,false,false,0,false,0,false,2,false
[con_ready1],11,65.5948172568467,1,3,2,5,false,false,false,0,true,0,false,2,false
[producing2],12,66.5009689902515,1,4,2,6,false,false,false,0,true,0,false,2,false
[producing2],13,79.32932040161047,1,5,2,7,false,false,false,0,true,0,false,2,false
[producing],14,91.97821328885232,2,5,2,8,false,false,false,0,true,0,false,2,false
[con_ready2],15,92.87087746540456,2,5,2,8,false,true,false,0,true,0,true,2,false
[consuming2],16,94.56133277989771,2,5,2,7,false,false,false,0,true,1,false,2,false
[producing3],17,94.7801300423082,2,5,3,7,true,false,false,0,true,1,false,2,false
[consuming1],18,94.83810948786765,2,5,3,6,false,false,false,1,false,1,false,2,false
[con_ready2],19,109.66878456759176,2,5,3,6,false,true,false,1,false,1,true,2,false
[consuming2],20,113.47636944681219,2,5,3,5,false,false,false,1,false,2,false,2,false
[con_ready1],21,118.81895646570212,2,5,3,6,false,false,false,1,true,2,false,2,false
[con_ready3],22,132.58033891326798,2,5,3,6,false,false,true,1,true,2,false,2,true
[consuming3],23,133.35101565806718,2,5,3,5,false,false,false,1,true,2,false,3,false
[producing3],24,143.98473388815123,2,5,4,5,true,false,false,1,true,2,false,3,false
[consuming1],25,148.05511509714555,2,5,4,4,false,false,false,2,false,2,false,3,false
[con_ready3],26,166.41441030542083,2,5,4,4,false,false,true,2,false,2,false,3,true
[consuming3],27,168.19197612559688,2,5,4,3,false,false,false,2,false,2,false,4,false
[con_ready1],28,173.78245439644783,2,5,4,4,false,false,false,2,true,2,false,4,false
[producing3],29,177.34813730163785,2,5,5,4,true,false,false,2,true,2,false,4,false
[consuming1],30,177.65644897089885,2,5,5,3,false,false,false,3,false,2,false,4,false
[con_ready1],31,182.0419122031823,2,5,5,4,false,false,false,3,true,2,false,4,false
[producing],32,184.1732625462046,3,5,5,5,false,false,false,3,true,2,false,4,false
[con_ready3],33,193.90339680686998,3,5,5,5,false,false,true,3,true,2,false,4,true
[consuming3],34,194.46440051592973,3,5,5,4,false,false,false,3,true,2,false,5,false
[con_ready2],35,211.92630881885026,3,5,5,4,false,true,false,3,true,2,true,5,false
[consuming2],36,212.72580653013625,3,5,5,3,false,false,false,3,true,3,false,5,false
[producing],37,220.87901333107666,4,5,5,4,false,false,false,3,true,3,false,5,false
[producing],38,226.02825422424317,5,5,5,5,false,false,false,3,true,3,false,5,false
[con_ready2],39,237.49974121134858,5,5,5,5,false,true,false,3,true,3,true,5,false
[consuming2],40,238.07461218073675,5,5,5,4,false,false,false,3,true,4,false,5,false
[con_ready2],41,309.21386106207535,5,5,5,4,false,true,false,3,true,4,true,5,false
[consuming2],42,309.6064054676714,5,5,5,3,false,false,false,3,true,5,false,5,false
